Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_Y 	
1532.40002441406 	14.4259001083374 	1532.40002441406 	14.2987547988448 	
1532.5 	14.4198001808145 	1532.5 	14.2932799474749 	
1532.59997558594 	14.412899842835 	1532.59997558594 	14.2878084660523 	
1532.70007324219 	14.4061001838636 	1532.70007324219 	14.2823336764341 	
1532.80004882813 	14.3992999122602 	1532.80004882813 	14.2768689281452 	
1532.90002441406 	14.3924000511142 	1532.90002441406 	14.2714075389489 	
1533 	14.3872001838681 	1533 	14.2659495052426 	
1533.09997558594 	14.382700045011 	1533.09997558594 	14.2604948234308 	
1533.20007324219 	14.3772999786343 	1533.20007324219 	14.2550368358857 	
1533.30004882813 	14.3708999786359 	1533.30004882813 	14.249588851187 	
1533.40002441406 	14.3642001869193 	1533.40002441406 	14.244144207635 	
1533.5 	14.3580001235932 	1533.5 	14.2387029016627 	
1533.59997558594 	14.3518001296979 	1533.59997558594 	14.2332649297102 	
1533.70007324219 	14.3457002021787 	1533.70007324219 	14.2278236545553 	
1533.80004882813 	14.3395998672459 	1533.80004882813 	14.2223923440515 	
1533.90002441406 	14.3336000785821 	1533.90002441406 	14.2169643569264 	
1534 	14.3283998069746 	1534 	14.2115396896488 	
1534.09997558594 	14.3236998733519 	1534.09997558594 	14.2061183386943 	
1534.20007324219 	14.3192000091549 	1534.20007324219 	14.2006936871382 	
1534.30004882813 	14.3137000122078 	1534.30004882813 	14.1952789609278 	
1534.40002441406 	14.3083002143867 	1534.40002441406 	14.1898675378391 	
1534.5 	14.3032002143846 	1534.5 	14.1844594165172 	
1534.59997558594 	14.2995002113312 	1534.59997558594 	14.179054593443 	
1534.70007324219 	14.2946999366759 	1534.70007324219 	14.1736464718437 	
1534.80004882813 	14.2896002082816 	1534.80004882813 	14.1682482387501 	
1534.90002441406 	14.2836998702987 	1534.90002441406 	14.1628532933815 	
1535 	14.2794001419024 	1535 	14.1574616322444 	
1535.09997558594 	14.2738000755307 	1535.09997558594 	14.152073251852 	
1535.20007324219 	14.2685998039233 	1535.20007324219 	14.146681575508 	
1535.30004882813 	14.2655000755294 	1535.30004882813 	14.1412997501649 	
1535.40002441406 	14.2608001449589 	1535.40002441406 	14.1359211951398 	
1535.5 	14.2551002143846 	1535.5 	14.1305459069715 	
1535.59997558594 	14.2504000816334 	1535.59997558594 	14.125173882205 	
1535.70007324219 	14.2460999458272 	1535.70007324219 	14.1197985641149 	
1535.80004882813 	14.2417998794517 	1535.80004882813 	14.1144330597873 	
1535.90002441406 	14.2367998794507 	1535.90002441406 	14.1090708085312 	
1536 	14.2324998130753 	1536 	14.1037118069173 	
1536.09997558594 	14.2270998130807 	1536.09997558594 	14.098356051523 	
1536.20007324219 	14.2220001571623 	1536.20007324219 	14.092997005488 	
1536.30004882813 	14.2177998825064 	1536.30004882813 	14.0876477362428 	
1536.40002441406 	14.2129999519348 	1536.40002441406 	14.082301702983 	
1536.5 	14.2083998825037 	1536.5 	14.0769589023113 	
1536.59997558594 	14.2033998130755 	1536.59997558594 	14.0716193308369 	
1536.70007324219 	14.1973998855574 	1536.70007324219 	14.0662764714613 	
1536.80004882813 	14.1933999519315 	1536.80004882813 	14.0609433521675 	
1536.90002441406 	14.1889000183073 	1536.90002441406 	14.0556134519331 	
1537 	14.1835002235384 	1537 	14.0502867673724 	
1537.09997558594 	14.1778000907871 	1537.09997558594 	14.0449632925013 	
1537.20007324219 	14.1709999610903 	1537.20007324219 	14.0396365321673 	
1537.30004882813 	14.1641998977648 	1537.30004882813 	14.0343194750989 	
1537.40002441406 	14.156899834441 	1537.40002441406 	14.029005619928 	
1537.5 	14.1509001754748 	1537.5 	14.0236949632999 	
1537.59997558594 	14.1446998374922 	1537.59997558594 	14.0183875018658 	
1537.70007324219 	14.1381999763471 	1537.70007324219 	14.0130767577129 	
1537.80004882813 	14.1328000457725 	1537.80004882813 	14.0077756805352 	
1537.90002441406 	14.1267001152009 	1537.90002441406 	14.0024777885366 	
1538 	14.1204999130241 	1538 	13.997183078392 	
1538.09997558594 	14.1149000488258 	1538.09997558594 	13.9918915467821 	
1538.20007324219 	14.1091000488268 	1538.20007324219 	13.9865967352437 	
1538.30004882813 	14.1022999855013 	1538.30004882813 	13.9813115546405 	
1538.40002441406 	14.0975998466492 	1538.40002441406 	13.9760295426461 	
1538.5 	14.0930000488261 	1538.5 	13.9707506959649 	
1538.59997558594 	14.087099982451 	1538.59997558594 	13.9654750113076 	
1538.70007324219 	14.0826001152018 	1538.70007324219 	13.9601960495592 	
1538.80004882813 	14.077299979399 	1538.80004882813 	13.9549266829552 	
1538.90002441406 	14.0717000457735 	1538.90002441406 	13.9496604685378 	
1539 	14.0665000427216 	1539 	13.9443974030413 	
1539.09997558594 	14.0613000396734 	1539.09997558594 	13.9391374832057 	
1539.20007324219 	14.0571001724202 	1539.20007324219 	13.9338742891647 	
1539.30004882813 	14.0525000366179 	1539.30004882813 	13.9286206547258 	
1539.40002441406 	14.0475997619615 	1539.40002441406 	13.9233701561995 	
1539.5 	14.0424997619593 	1539.5 	13.9181227903497 	
1539.59997558594 	14.0374998947118 	1539.59997558594 	13.9128785539462 	
1539.70007324219 	14.0332000274611 	1539.70007324219 	13.9076310462721 	
1539.80004882813 	14.027400096893 	1539.80004882813 	13.9023930617299 	
1539.90002441406 	14.0232000938377 	1539.90002441406 	13.8971581961176 	
1540 	14.018699885557 	1540 	13.8919264468272 	
1540.09997558594 	14.0134002235391 	1540.09997558594 	13.8866978106433 	
1540.20007324219 	14.0066999549854 	1540.20007324219 	13.8814659058815 	
1540.30004882813 	14.0012000907882 	1540.30004882813 	13.8762434900777 	
1540.40002441406 	13.9965998161315 	1540.40002441406 	13.8710241777635 	
1540.5 	13.9921000213581 	1540.5 	13.865807965746 	
1540.59997558594 	13.9873998855546 	1540.59997558594 	13.8605948508375 	
1540.70007324219 	13.9817998191793 	1540.70007324219 	13.8553784703039 	
1540.80004882813 	13.9769002296453 	1540.80004882813 	13.8501715438451 	
1540.90002441406 	13.9718002296431 	1540.90002441406 	13.8449677049624 	
1541 	13.9664000938392 	1541 	13.8397669504906 	
1541.09997558594 	13.9606001602151 	1541.09997558594 	13.83456927727 	
1541.20007324219 	13.9560998161287 	1541.20007324219 	13.8293683414199 	
1541.30004882813 	13.9518002204859 	1541.30004882813 	13.824176824998 	
1541.40002441406 	13.9466000183093 	1541.40002441406 	13.8189883803783 	
1541.5 	13.9416002204853 	1541.5 	13.8138030044233 	
1541.59997558594 	13.9359002204874 	1541.59997558594 	13.8086206940015 	
1541.70007324219 	13.9312998794521 	1541.70007324219 	13.8034351239892 	
1541.80004882813 	13.9256001510585 	1541.80004882813 	13.7982589389945 	
1541.90002441406 	13.9200998069718 	1541.90002441406 	13.7930858101675 	
1542 	13.9137000122064 	1542 	13.7879157343988 	
1542.09997558594 	13.9078002174356 	1542.09997558594 	13.7827487085848 	
1542.20007324219 	13.9028998069734 	1542.20007324219 	13.7775784262638 	
1542.30004882813 	13.8974002113318 	1542.30004882813 	13.7724174947846 	
1542.40002441406 	13.8930999336226 	1542.40002441406 	13.7672596039784 	
1542.5 	13.8892002021785 	1542.5 	13.7621047503348 	
1542.59997558594 	13.8836001327472 	1542.59997558594 	13.7569529299388 	
1542.70007324219 	13.8787000633201 	1542.70007324219 	13.7517978559405 	
1542.80004882813 	13.8736001296966 	1542.80004882813 	13.7466520986107 	
1542.90002441406 	13.8688998550388 	1542.90002441406 	13.7415093663514 	
1543 	13.8656999877894 	1543 	13.7363696560957 	
1543.09997558594 	13.8629997764583 	1543.09997558594 	13.7312329647821 	
1543.20007324219 	13.8588997734041 	1543.20007324219 	13.7260930229723 	
1543.30004882813 	13.8546999031059 	1543.30004882813 	13.7209623640557 	
1543.40002441406 	13.8506999664314 	1543.40002441406 	13.7158347149241 	
1543.5 	13.8464999633761 	1543.5 	13.710710072537 	
1543.59997558594 	13.8415000297537 	1543.59997558594 	13.7055884338592 	
1543.70007324219 	13.8369998245216 	1543.70007324219 	13.7004635478304 	
1543.80004882813 	13.8325000236509 	1543.80004882813 	13.6953479111448 	
1543.90002441406 	13.8303001502973 	1543.90002441406 	13.6902352690909 	
1544 	13.825999872588 	1544 	13.6851256186545 	
1544.09997558594 	13.8209998001075 	1544.09997558594 	13.6800189568268 	
1544.20007324219 	13.8168001350386 	1544.20007324219 	13.674909050833 	
1544.30004882813 	13.8133998573285 	1544.30004882813 	13.6698083608573 	
1544.40002441406 	13.8093997879005 	1544.40002441406 	13.6647106504919 	
1544.5 	13.8054001892087 	1544.5 	13.6596159167492 	
1544.59997558594 	13.800399845124 	1544.59997558594 	13.6545241566467 	
1544.70007324219 	13.7962001831038 	1544.70007324219 	13.6494291556038 	
1544.80004882813 	13.7917001136739 	1544.80004882813 	13.6443433374775 	
1544.90002441406 	13.7866998359677 	1544.90002441406 	13.6392604840724 	
1545 	13.7805998359654 	1545 	13.6341805924271 	
1545.09997558594 	13.7753000381454 	1545.09997558594 	13.6291036595858 	
1545.20007324219 	13.7685997665394 	1545.20007324219 	13.6240234890712 	
1545.30004882813 	13.7616999687161 	1545.30004882813 	13.6189524670509 	
1545.40002441406 	13.7561997665362 	1545.40002441406 	13.6138843946228 	
1545.5 	13.7507001739505 	1545.5 	13.6088192689847 	
1545.59997558594 	13.7449000381421 	1545.59997558594 	13.6037570871933 	
1545.70007324219 	13.7386001739469 	1545.70007324219 	13.5986916707677 	
1545.80004882813 	13.7335999687166 	1545.80004882813 	13.593635371446 	
1545.90002441406 	13.7287001708974 	1545.90002441406 	13.5885820071679 	
1546 	13.7230000350937 	1546 	13.5835315750103 	
1546.09997558594 	13.7178002372748 	1546.09997558594 	13.5784840720549 	
1546.20007324219 	13.7117998268113 	1546.20007324219 	13.5734333377416 	
1546.30004882813 	13.705999890135 	1546.30004882813 	13.5683916880234 	
1546.40002441406 	13.7007998870831 	1546.40002441406 	13.563352958779 	
1546.5 	13.695400022887 	1546.5 	13.5583171471099 	
1546.59997558594 	13.6891998870815 	1546.59997558594 	13.5532842501228 	
1546.70007324219 	13.6841002220135 	1546.70007324219 	13.5482481250898 	
1546.80004882813 	13.6783000831565 	1546.80004882813 	13.5432210523564 	
1546.90002441406 	13.6725998115508 	1546.90002441406 	13.538196885651 	
1547 	13.6667001495334 	1547 	13.5331756221003 	
1547.09997558594 	13.6618000801063 	1547.09997558594 	13.5281572588356 	
1547.20007324219 	13.6582000076269 	1547.20007324219 	13.5231356708734 	
1547.30004882813 	13.6527000045753 	1547.30004882813 	13.5181231031277 	
1547.40002441406 	13.64770014038 	1547.40002441406 	13.5131134270888 	
1547.5 	13.643199935148 	1547.5 	13.508106639908 	
1547.59997558594 	13.6388001373271 	1547.59997558594 	13.5031027387418 	
1547.70007324219 	13.6344001342732 	1547.70007324219 	13.4980956162634 	
1547.80004882813 	13.6300997871367 	1547.80004882813 	13.4930974821302 	
1547.90002441406 	13.62709998016 	1547.90002441406 	13.4881022255068 	
1548 	13.6239997657722 	1548 	13.483109842147 	
1548.09997558594 	13.6208999618502 	1548.09997558594 	13.4781203291905 	
1548.20007324219 	13.6168002273553 	1548.20007324219 	13.4731275979928 	
1548.30004882813 	13.6117002243009 	1548.30004882813 	13.4681438231182 	
1548.40002441406 	13.6069999496431 	1548.40002441406 	13.4631629112982 	
1548.5 	13.6033000129682 	1548.5 	13.4581848597164 	
1548.59997558594 	13.5989998741097 	1548.59997558594 	13.4532096655613 	
1548.70007324219 	13.5940999435406 	1548.70007324219 	13.4482312565371 	
1548.80004882813 	13.5895998771666 	1548.80004882813 	13.4432617723002 	
1548.90002441406 	13.5838998107865 	1548.90002441406 	13.4382951370807 	
1549 	13.5798002181982 	1549 	13.4333313480864 	
1549.09997558594 	13.574999877168 	1549.09997558594 	13.4283704025299 	
1549.20007324219 	13.5699002212496 	1549.20007324219 	13.4234062455116 	
1549.30004882813 	13.565700085448 	1549.30004882813 	13.4184509819513 	
1549.40002441406 	13.5594000884957 	1549.40002441406 	13.4134985534923 	
1549.5 	13.5533998863211 	1549.5 	13.4085489573668 	
1549.59997558594 	13.546399889372 	1549.59997558594 	13.4036021908118 	
1549.70007324219 	13.540999819943 	1549.70007324219 	13.3986522162394 	
1549.80004882813 	13.5373001548724 	1549.80004882813 	13.3937111040025 	
1549.90002441406 	13.5328002212518 	1549.90002441406 	13.388772813073 	
1550 	13.5291998077373 	1550 	13.3838373407078 	
1550.09997558594 	13.5240998771624 	1550.09997558594 	13.3789046841684 	
1550.20007324219 	13.5195998077361 	1550.20007324219 	13.3739688230948 	
1550.30004882813 	13.5138998077382 	1550.30004882813 	13.3690417934414 	
1550.40002441406 	13.5082000823932 	1550.40002441406 	13.364117571425 	
1550.5 	13.502999874112 	1550.5 	13.3591961543271 	
1550.59997558594 	13.4964002181987 	1550.59997558594 	13.3542775394341 	
1550.70007324219 	13.4906000823939 	1550.70007324219 	13.3493557235309 	
1550.80004882813 	13.4850002212515 	1550.80004882813 	13.3444427083402 	
1550.90002441406 	13.4793001548751 	1550.90002441406 	13.3395324872405 	
1551 	13.4745998107901 	1551 	13.3346250575381 	
1551.09997558594 	13.4689998771646 	1551.09997558594 	13.3297204165446 	
1551.20007324219 	13.4646998741155 	1551.20007324219 	13.3248125781074 	
1551.30004882813 	13.4605999374362 	1551.30004882813 	13.3199135098831 	
1551.40002441406 	13.4557002090442 	1551.40002441406 	13.3150172223292 	
1551.5 	13.4490998710608 	1551.5 	13.3101237127772 	
1551.59997558594 	13.4441000068655 	1551.59997558594 	13.3052329785641 	
1551.70007324219 	13.4407000701867 	1551.70007324219 	13.3003390505184 	
1551.80004882813 	13.4362999282785 	1551.80004882813 	13.2954538623941 	
1551.90002441406 	13.4328999221798 	1551.90002441406 	13.2905714416462 	
1552 	13.4286998497009 	1552 	13.2856917856319 	
1552.09997558594 	13.4248999824522 	1552.09997558594 	13.2808148917134 	
1552.20007324219 	13.420500181579 	1552.20007324219 	13.2759348076196 	
1552.30004882813 	13.4164998374945 	1552.30004882813 	13.2710634333646 	
1552.40002441406 	13.4120000396724 	1552.40002441406 	13.2661948133198 	
1552.5 	13.4080999008147 	1552.5 	13.261328944868 	
1552.59997558594 	13.4031997650127 	1552.59997558594 	13.2564658253972 	
1552.70007324219 	13.398400102993 	1552.70007324219 	13.2515995194568 	
1552.80004882813 	13.3937999641385 	1552.80004882813 	13.2467418934813 	
1552.90002441406 	13.3899998222296 	1552.90002441406 	13.2418870086787 	
1553 	13.3851001602161 	1553 	13.2370348561445 	
1553.09997558594 	13.3810001571619 	1553.09997558594 	13.2321854359969 	
1553.20007324219 	13.3761002235406 	1553.20007324219 	13.2273328322738 	
1553.30004882813 	13.3717001510595 	1553.30004882813 	13.2224888779798 	
1553.40002441406 	13.3678002174383 	1553.40002441406 	13.217647651031 	
1553.5 	13.363600214383 	1553.5 	13.2128091488248 	
1553.59997558594 	13.3586001449548 	1553.59997558594 	13.2079733687633 	
1553.70007324219 	13.3543001419021 	1553.70007324219 	13.2031344087415 	
1553.80004882813 	13.3498998008727 	1553.80004882813 	13.1983040685094 	
1553.90002441406 	13.3444998672458 	1553.90002441406 	13.1934764426521 	
1554 	13.3397001388512 	1554 	13.1886515285898 	
1554.09997558594 	13.3351999999977 	1554.09997558594 	13.1838293237472 	
1554.20007324219 	13.3302998641921 	1554.20007324219 	13.1790039425938 	
1554.30004882813 	13.326199993895 	1554.30004882813 	13.174187151783 	
1554.40002441406 	13.3211999908417 	1554.40002441406 	13.1693730624902 	
1554.5 	13.3154000602699 	1554.5 	13.1645616721583 	
1554.59997558594 	13.310900129698 	1554.59997558594 	13.1597529782348 	
1554.70007324219 	13.3054999244669 	1554.70007324219 	13.1549411116853 	
1554.80004882813 	13.3021000572189 	1554.80004882813 	13.1501378062239 	
1554.90002441406 	13.2971997856112 	1554.90002441406 	13.1453371895376 	
1555 	13.291299785611 	1555 	13.1405392590923 	
1555.09997558594 	13.2871998489391 	1555.09997558594 	13.1357440123584 	
1555.20007324219 	13.2825999816851 	1555.20007324219 	13.1309455967204 	
1555.30004882813 	13.2779000511146 	1555.30004882813 	13.1261557131079 	
1555.40002441406 	13.2723000541664 	1555.40002441406 	13.1213685056425 	
1555.5 	13.2670001205406 	1555.5 	13.1165839718129 	
1555.59997558594 	13.2624001174918 	1555.59997558594 	13.1118021091126 	
1555.70007324219 	13.2572999153126 	1555.70007324219 	13.1070170812681 	
1555.80004882813 	13.2529001174917 	1555.80004882813 	13.1022405565789 	
1555.90002441406 	13.2478999122613 	1555.90002441406 	13.097466695524 	
1556 	13.2421001838666 	1556 	13.0926954956153 	
1556.09997558594 	13.2361998458837 	1556.09997558594 	13.0879269543692 	
1556.20007324219 	13.2303999816868 	1556.20007324219 	13.0831552517782 	
1556.30004882813 	13.2262999786362 	1556.30004882813 	13.0783920236646 	
1556.40002441406 	13.221600114437 	1556.40002441406 	13.0736314467882 	
1556.5 	13.2170001144368 	1556.5 	13.0688735186843 	
1556.59997558594 	13.2122999092062 	1556.59997558594 	13.0641182368928 	
1556.70007324219 	13.2060001174905 	1556.70007324219 	13.0593597975963 	
1556.80004882813 	13.2002000480607 	1556.80004882813 	13.0546098042913 	
1556.90002441406 	13.1942001838652 	1556.90002441406 	13.0498624499431 	
1557 	13.1879998489349 	1557 	13.0451177321103 	
1557.09997558594 	13.182199918363 	1557.09997558594 	13.0403756483562 	
1557.20007324219 	13.1770001899677 	1557.20007324219 	13.0356304109795 	
1557.30004882813 	13.1710000572166 	1557.30004882813 	13.0308935913 	
1557.40002441406 	13.1645999938919 	1557.40002441406 	13.0261593984141 	
1557.5 	13.1589001327484 	1557.5 	13.0214278299039 	
1557.59997558594 	13.1532999999981 	1557.59997558594 	13.0166988833561 	
1557.70007324219 	13.147400205231 	1557.70007324219 	13.0119667871114 	
1557.80004882813 	13.1420998672438 	1557.80004882813 	13.0072430804616 	
1557.90002441406 	13.1373000030508 	1557.90002441406 	13.0025219885599 	
1558 	13.1328000030517 	1558 	12.9978035031085 	
1558.09997558594 	13.1285000030475 	1558.09997558594 	12.9930876256678 	
1558.20007324219 	13.1230000755277 	1558.20007324219 	12.9883686016672 	
1558.30004882813 	13.1172000091537 	1558.30004882813 	12.9836579384922 	
1558.40002441406 	13.112299876404 	1558.40002441406 	12.9789498772212 	
1558.5 	13.106700015258 	1558.5 	12.9742444154339 	
1558.59997558594 	13.1019002204885 	1558.59997558594 	12.9695415507134 	
1558.70007324219 	13.0961999488791 	1558.70007324219 	12.9648355431954 	
1558.80004882813 	13.0908001541102 	1558.80004882813 	12.960137868534 	
1558.90002441406 	13.0849998130798 	1558.90002441406 	12.9554427837049 	
1559 	13.079399816128 	1559 	12.9507502863038 	
1559.09997558594 	13.0747002265925 	1559.09997558594 	12.9460603739297 	
1559.20007324219 	13.0700002265912 	1559.20007324219 	12.9413673225269 	
1559.30004882813 	13.0656002235373 	1559.30004882813 	12.9366825761653 	
1559.40002441406 	13.0612998825054 	1559.40002441406 	12.9320004076433 	
1559.5 	13.0562002235383 	1559.5 	12.9273208145726 	
1559.59997558594 	13.0513998794559 	1559.59997558594 	12.9226437945675 	
1559.70007324219 	13.0457000152564 	1559.70007324219 	12.9179636393078 	
1559.80004882813 	13.0399001480109 	1559.80004882813 	12.9132917614242 	
1559.90002441406 	13.0357998703003 	1559.90002441406 	12.9086224494653 	
1560 	13.0316000030507 	1560 	12.9039557010576 	
1560.09997558594 	13.0262002052295 	1560.09997558594 	12.8992915138307 	
1560.20007324219 	13.0226001327501 	1560.20007324219 	12.8946241951264 	
1560.30004882813 	13.0182997886623 	1560.30004882813 	12.889965126282 	
1560.40002441406 	13.0142001327513 	1560.40002441406 	12.8853086115222 	
1560.5 	13.0105002021774 	1560.5 	12.8806546484884 	
1560.59997558594 	13.0067998611412 	1560.59997558594 	12.8760032348252 	
1560.70007324219 	13.0024002021783 	1560.70007324219 	12.8713486934636 	
1560.80004882813 	12.9971999305708 	1560.80004882813 	12.8667023745914 	
1560.90002441406 	12.9928997917159 	1560.90002441406 	12.8620585980371 	
1561 	12.9875002021763 	1561 	12.8574173614566 	
1561.09997558594 	12.9836000663745 	1561.09997558594 	12.8527786625086 	
1561.20007324219 	12.978299867249 	1561.20007324219 	12.8481368396417 	
1561.30004882813 	12.974299797821 	1561.30004882813 	12.8435032120372 	
1561.40002441406 	12.9695001388536 	1561.40002441406 	12.838872115055 	
1561.5 	12.965899930572 	1561.5 	12.8342435463651 	
1561.59997558594 	12.9620000633222 	1561.59997558594 	12.8296175039988 	
1561.70007324219 	12.9574997917152 	1561.70007324219 	12.8249883420052 	
1561.80004882813 	12.9522999969486 	1561.80004882813 	12.8203673482836 	
1561.90002441406 	12.9477000633233 	1561.90002441406 	12.8157488736604 	
1562 	12.9431001991252 	1562 	12.8111329158246 	
1562.09997558594 	12.9371000663741 	1562.09997558594 	12.8065194724682 	
1562.20007324219 	12.932999996945 	1562.20007324219 	12.8019029128678 	
1562.30004882813 	12.9289998580934 	1562.30004882813 	12.7972944946202 	
1562.40002441406 	12.9252000602719 	1562.40002441406 	12.7926885839416 	
1562.5 	12.9204000602695 	1562.5 	12.7880851785353 	
1562.59997558594 	12.9163001266461 	1562.59997558594 	12.7834842761072 	
1562.70007324219 	12.9113997856148 	1562.70007324219 	12.7788802612392 	
1562.80004882813 	12.9068999214178 	1562.80004882813 	12.7742843609451 	
1562.90002441406 	12.9011999244649 	1562.90002441406 	12.7696909567606 	
1563 	12.8967001266465 	1563 	12.7651000464023 	
1563.09997558594 	12.8917001266454 	1563.09997558594 	12.76051162759 	
1563.20007324219 	12.8882001266466 	1563.20007324219 	12.7559201001408 	
1563.30004882813 	12.8830001960705 	1563.30004882813 	12.7513366606248 	
1563.40002441406 	12.8781001960742 	1563.40002441406 	12.7467557058266 	
1563.5 	12.8729997856099 	1563.5 	12.7421772334765 	
1563.59997558594 	12.8684998519893 	1563.59997558594 	12.7376012413073 	
1563.70007324219 	12.8636999183655 	1563.70007324219 	12.7330221443016 	
1563.80004882813 	12.8577999877925 	1563.80004882813 	12.7284511087245 	
1563.90002441406 	12.8531997825594 	1563.90002441406 	12.7238825465398 	
1564 	12.8477000572202 	1564 	12.7193164554907 	
1564.09997558594 	12.8412999908433 	1564.09997558594 	12.7147528333229 	
1564.20007324219 	12.8356999275165 	1564.20007324219 	12.7101861101152 	
1564.30004882813 	12.8312998611436 	1564.30004882813 	12.7056274219655 	
1564.40002441406 	12.8256999999976 	1564.40002441406 	12.7010711959471 	
1564.5 	12.8211998641927 	1564.5 	12.6965174298159 	
1564.59997558594 	12.8162999305714 	1564.59997558594 	12.6919661213305 	
1564.70007324219 	12.8123999999989 	1564.70007324219 	12.6874117155963 	
1564.80004882813 	12.807600208278 	1564.80004882813 	12.6828653186813 	
1564.90002441406 	12.8021001419038 	1564.90002441406 	12.6783213726994 	
1565 	12.7968999366749 	1565 	12.6737798754187 	
1565.09997558594 	12.7920999366725 	1565.09997558594 	12.6692408246101 	
1565.20007324219 	12.7863000755278 	1565.20007324219 	12.6646986805714 	
1565.30004882813 	12.7807999427787 	1565.30004882813 	12.6601645227042 	
1565.40002441406 	12.7761001510589 	1565.40002441406 	12.655632805054 	
1565.5 	12.7708000183084 	1565.5 	12.651103525425 	
1565.59997558594 	12.7643000244134 	1565.59997558594 	12.6465766816246 	
1565.70007324219 	12.7590000274649 	1565.70007324219 	12.6420467486396 	
1565.80004882813 	12.7553000938387 	1565.80004882813 	12.6375247728983 	
1565.90002441406 	12.7512998916609 	1565.90002441406 	12.6330052264235 	
1566 	12.7454002357445 	1566 	12.6284881070349 	
1566.09997558594 	12.7402997619611 	1566.09997558594 	12.6239734125554 	
1566.20007324219 	12.7351000335693 	1566.20007324219 	12.6194556328013 	
1566.30004882813 	12.7308998313893 	1566.30004882813 	12.6149457845745 	
1566.40002441406 	12.7265001754749 	1566.40002441406 	12.6104383547408 	
1566.5 	12.7217001090976 	1566.5 	12.6059333411352 	
1566.59997558594 	12.7171999732964 	1566.59997558594 	12.6014307415959 	
1566.70007324219 	12.7132000396705 	1566.70007324219 	12.5969250607028 	
1566.80004882813 	12.7070997741685 	1566.80004882813 	12.5924272857635 	
1566.90002441406 	12.7027999130223 	1566.90002441406 	12.5879319184204 	
1567 	12.6975997802729 	1567 	12.5834389565239 	
1567.09997558594 	12.6932001907335 	1567.09997558594 	12.5789483979273 	
1567.20007324219 	12.690400118252 	1567.20007324219 	12.574454761908 	
1567.30004882813 	12.6863000518788 	1567.30004882813 	12.5699690064112 	
1567.40002441406 	12.6820001876804 	1567.40002441406 	12.5654856477899 	
1567.5 	12.6789999793982 	1567.5 	12.5610046839095 	
1567.59997558594 	12.6748000457737 	1567.59997558594 	12.5565261126386 	
1567.70007324219 	12.6693999130221 	1567.70007324219 	12.5520444678867 	
1567.80004882813 	12.6639001876829 	1567.80004882813 	12.5475706783669 	
1567.90002441406 	12.6598999099697 	1567.90002441406 	12.5430992750776 	
1568 	12.6546001846291 	1568 	12.5386302558991 	
1568.09997558594 	12.651000048827 	1568.09997558594 	12.5341636187149 	
1568.20007324219 	12.6458001182546 	1568.20007324219 	12.5296939120019 	
1568.30004882813 	12.6409998466479 	1568.30004882813 	12.5252320353711 	
1568.40002441406 	12.6359999160741 	1568.40002441406 	12.5207725344006 	
1568.5 	12.6308997833257 	1568.5 	12.5163154069859 	
1568.59997558594 	12.6246000610336 	1568.59997558594 	12.5118606510255 	
1568.70007324219 	12.6201997863755 	1568.70007324219 	12.5074028294988 	
1568.80004882813 	12.6144001998873 	1568.80004882813 	12.5029528130434 	
1568.90002441406 	12.6087999282827 	1568.90002441406 	12.4985051618165 	
1569 	12.6040999282814 	1569 	12.494059873703 	
1569.09997558594 	12.5980001396165 	1569.09997558594 	12.4896169465893 	
1569.20007324219 	12.5925998016319 	1569.20007324219 	12.4851709578942 	
1569.30004882813 	12.5876000068674 	1569.30004882813 	12.4807327494103 	
1569.40002441406 	12.5825998710607 	1569.40002441406 	12.4762968956833 	
1569.5 	12.5769999404874 	1569.5 	12.4718633946391 	
1569.59997558594 	12.5713998077372 	1569.59997558594 	12.4674322442064 	
1569.70007324219 	12.5660999465945 	1569.70007324219 	12.4629980361791 	
1569.80004882813 	12.5603998107872 	1569.80004882813 	12.4585715836315 	
1569.90002441406 	12.5551999465933 	1569.90002441406 	12.4541474754968 	
1570 	12.5501000854492 	1570 	12.4497257097159 	
1570.09997558594 	12.5443000884952 	1570.09997558594 	12.4453062842321 	
1570.20007324219 	12.5402000884969 	1570.20007324219 	12.4408838051515 	
1570.30004882813 	12.5360998168908 	1570.30004882813 	12.4364690569558 	
1570.40002441406 	12.5307000915491 	1570.40002441406 	12.432056642903 	
1570.5 	12.5248998260504 	1570.5 	12.4276465609484 	
1570.59997558594 	12.5202998260502 	1570.59997558594 	12.4232388090502 	
1570.70007324219 	12.5151998954752 	1570.70007324219 	12.4188280075638 	
1570.80004882813 	12.5100998985254 	1570.80004882813 	12.4144249125036 	
1570.90002441406 	12.5042998352001 	1570.90002441406 	12.4100241413894 	
1571 	12.4953997779812 	1571 	12.4056256921913 	
1571.09997558594 	12.4869997901915 	1571.09997558594 	12.4012295628818 	
