Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_Y 	
169.900009155273 	-0.033203125 	169.800003051758 	-0.013671875 	169.800003051758 	0.083984375 	169.800003051758 	0.208984375 	169.800003051758 	0.505859375 	169.800003051758 	0.404296875 	169.800003051758 	0.458984375 	169.800003051758 	0.345703125 	169.900009155273 	0.232421875 	169.799987792969 	0.158202886581421 	169.799987792969 	0.220702886581421 	169.800003051758 	0.369140625 	169.900009155273 	0.724609375 	169.800003051758 	0.560546875 	169.900009155273 	0.681640625 	169.800003051758 	0.576171875 	
170 	-0.033203125 	169.899993896484 	-0.013671875 	169.899993896484 	0.083984375 	169.899993896484 	0.208984375 	169.899993896484 	0.505859375 	169.899993896484 	0.404296875 	169.899993896484 	0.458984375 	169.899993896484 	0.349609375 	170 	0.228515625 	169.899993896484 	0.158203125 	169.899993896484 	0.212890625 	169.899993896484 	0.361328125 	170 	0.724609375 	169.899993896484 	0.560546875 	170 	0.669921875 	169.899993896484 	0.568359375 	
170.100006103516 	-0.0390625 	170 	-0.017578125 	170 	0.083984375 	170 	0.208984375 	170 	0.505859375 	170 	0.404296875 	170 	0.458984375 	170 	0.349609375 	170.100006103516 	0.23046875 	170 	0.154296875 	170 	0.216796875 	170 	0.361328125 	170.100006103516 	0.71875 	170 	0.560546875 	170.100006103516 	0.6640625 	170 	0.572265625 	
170.199996948242 	-0.04296875 	170.099990844727 	-0.0234375 	170.099990844727 	0.07421875 	170.099990844727 	0.21484375 	170.099990844727 	0.49609375 	170.099990844727 	0.3984375 	170.099990844727 	0.4453125 	170.099990844727 	0.3515625 	170.199996948242 	0.23046875 	170.100006103516 	0.14453125 	170.100006103516 	0.2109375 	170.099990844727 	0.35546875 	170.199996948242 	0.70703125 	170.099990844727 	0.5546875 	170.199996948242 	0.6640625 	170.099990844727 	0.5625 	
170.300003051758 	-0.044921875 	170.199996948242 	-0.01953125 	170.199996948242 	0.0703125 	170.199996948242 	0.203125 	170.199996948242 	0.49609375 	170.199996948242 	0.3984375 	170.199996948242 	0.44140625 	170.199996948242 	0.3515625 	170.300003051758 	0.232421875 	170.200012207031 	0.144531488418579 	170.200012207031 	0.210937738418579 	170.199996948242 	0.359375 	170.300003051758 	0.708984375 	170.199996948242 	0.5546875 	170.300003051758 	0.669921875 	170.199996948242 	0.56640625 	
170.400009155273 	-0.04296875 	170.300003051758 	-0.021484375 	170.300003051758 	0.072265625 	170.300003051758 	0.205078125 	170.300003051758 	0.498046875 	170.300003051758 	0.400390625 	170.300003051758 	0.451171875 	170.300003051758 	0.337890625 	170.400009155273 	0.234375 	170.299987792969 	0.134765386581421 	170.299987792969 	0.212890386581421 	170.300003051758 	0.361328125 	170.400009155273 	0.7109375 	170.300003051758 	0.548828125 	170.400009155273 	0.6796875 	170.300003051758 	0.576171875 	
170.5 	-0.04296875 	170.399993896484 	-0.0234375 	170.399993896484 	0.078125 	170.399993896484 	0.20703125 	170.399993896484 	0.49609375 	170.399993896484 	0.40234375 	170.399993896484 	0.44921875 	170.399993896484 	0.34375 	170.5 	0.234375 	170.399993896484 	0.13671875 	170.399993896484 	0.21484375 	170.399993896484 	0.36328125 	170.5 	0.7109375 	170.399993896484 	0.546875 	170.5 	0.67578125 	170.399993896484 	0.57421875 	
170.600006103516 	-0.04296875 	170.5 	-0.0234375 	170.5 	0.08203125 	170.5 	0.20703125 	170.5 	0.484375 	170.5 	0.40234375 	170.5 	0.4453125 	170.5 	0.34375 	170.600006103516 	0.234375 	170.5 	0.13671875 	170.5 	0.21484375 	170.5 	0.35546875 	170.600006103516 	0.7109375 	170.5 	0.546875 	170.600006103516 	0.67578125 	170.5 	0.58203125 	
170.699996948242 	-0.04296875 	170.599990844727 	-0.0234375 	170.599990844727 	0.08203125 	170.599990844727 	0.20703125 	170.599990844727 	0.484375 	170.599990844727 	0.40234375 	170.599990844727 	0.4453125 	170.599990844727 	0.34375 	170.699996948242 	0.234375 	170.600006103516 	0.13671875 	170.600006103516 	0.21484375 	170.599990844727 	0.36328125 	170.699996948242 	0.7109375 	170.599990844727 	0.546875 	170.699996948242 	0.67578125 	170.599990844727 	0.57421875 	
170.800003051758 	-0.03515625 	170.699996948242 	-0.0234375 	170.699996948242 	0.08203125 	170.699996948242 	0.203125 	170.699996948242 	0.484375 	170.699996948242 	0.40234375 	170.699996948242 	0.43359375 	170.699996948242 	0.34375 	170.800003051758 	0.23046875 	170.700012207031 	0.13671875 	170.700012207031 	0.2265625 	170.699996948242 	0.35546875 	170.800003051758 	0.7109375 	170.699996948242 	0.546875 	170.800003051758 	0.6796875 	170.699996948242 	0.56640625 	
170.900009155273 	-0.0390616655349731 	170.800003051758 	-0.0234375 	170.800003051758 	0.08203125 	170.800003051758 	0.19921875 	170.800003051758 	0.484375 	170.800003051758 	0.40234375 	170.800003051758 	0.4453125 	170.800003051758 	0.34375 	170.900009155273 	0.230469584465027 	170.799987792969 	0.12890625 	170.799987792969 	0.21484375 	170.800003051758 	0.35546875 	170.900009155273 	0.703125834465027 	170.800003051758 	0.546875 	170.900009155273 	0.687500834465027 	170.800003051758 	0.5625 	
171 	-0.025390625 	170.899993896484 	-0.02734375 	170.899993896484 	0.0859375 	170.899993896484 	0.203125 	170.899993896484 	0.4921875 	170.899993896484 	0.40625 	170.899993896484 	0.44921875 	170.899993896484 	0.34765625 	171 	0.236328125 	170.899993896484 	0.12890625 	170.899993896484 	0.21875 	170.899993896484 	0.359375 	171 	0.716796875 	170.899993896484 	0.55078125 	171 	0.693359375 	170.899993896484 	0.57421875 	
171.100006103516 	-0.0253912210464478 	171 	-0.025390625 	171 	0.091796875 	171 	0.208984375 	171 	0.501953125 	171 	0.412109375 	171 	0.455078125 	171 	0.345703125 	171.100006103516 	0.244140028953552 	171 	0.134765625 	171 	0.224609375 	171 	0.365234375 	171.100006103516 	0.728515028953552 	171 	0.556640625 	171.100006103516 	0.701171278953552 	171 	0.583984375 	
171.199996948242 	-0.029296875 	171.099990844727 	-0.017578125 	171.099990844727 	0.099609375 	171.099990844727 	0.216796875 	171.099990844727 	0.509765625 	171.099990844727 	0.419921875 	171.099990844727 	0.458984375 	171.099990844727 	0.349609375 	171.199996948242 	0.240234375 	171.100006103516 	0.154296278953552 	171.100006103516 	0.236327528953552 	171.099990844727 	0.373046875 	171.199996948242 	0.724609375 	171.099990844727 	0.564453125 	171.199996948242 	0.693359375 	171.099990844727 	0.591796875 	
171.300003051758 	-0.025390625 	171.199996948242 	-0.021484375 	171.199996948242 	0.095703125 	171.199996948242 	0.212890625 	171.199996948242 	0.505859375 	171.199996948242 	0.416015625 	171.199996948242 	0.451171875 	171.199996948242 	0.345703125 	171.300003051758 	0.228515625 	171.200012207031 	0.150390028953552 	171.200012207031 	0.236327528953552 	171.199996948242 	0.369140625 	171.300003051758 	0.712890625 	171.199996948242 	0.560546875 	171.300003051758 	0.685546875 	171.199996948242 	0.587890625 	
171.400009155273 	-0.0234372615814209 	171.300003051758 	-0.025390625 	171.300003051758 	0.091796875 	171.300003051758 	0.208984375 	171.300003051758 	0.494140625 	171.300003051758 	0.412109375 	171.300003051758 	0.447265625 	171.300003051758 	0.341796875 	171.400009155273 	0.226562738418579 	171.299987792969 	0.146484971046448 	171.299987792969 	0.232422471046448 	171.300003051758 	0.365234375 	171.400009155273 	0.707031488418579 	171.300003051758 	0.556640625 	171.400009155273 	0.687500238418579 	171.300003051758 	0.583984375 	
171.5 	-0.029296875 	171.399993896484 	-0.0234375 	171.399993896484 	0.09375 	171.399993896484 	0.2109375 	171.399993896484 	0.49609375 	171.399993896484 	0.40625 	171.399993896484 	0.44921875 	171.399993896484 	0.34375 	171.5 	0.228515625 	171.399993896484 	0.13671875 	171.399993896484 	0.234375 	171.399993896484 	0.3671875 	171.5 	0.705078125 	171.399993896484 	0.55859375 	171.5 	0.689453125 	171.399993896484 	0.5859375 	
171.600006103516 	-0.02734375 	171.5 	-0.021484375 	171.5 	0.095703125 	171.5 	0.212890625 	171.5 	0.498046875 	171.5 	0.404296875 	171.5 	0.451171875 	171.5 	0.345703125 	171.600006103516 	0.23046875 	171.5 	0.138671875 	171.5 	0.236328125 	171.5 	0.365234375 	171.600006103516 	0.70703125 	171.5 	0.556640625 	171.600006103516 	0.69140625 	171.5 	0.587890625 	
171.699996948242 	-0.02734375 	171.599990844727 	-0.01953125 	171.599990844727 	0.1015625 	171.599990844727 	0.21484375 	171.599990844727 	0.5 	171.599990844727 	0.40625 	171.599990844727 	0.453125 	171.599990844727 	0.34765625 	171.699996948242 	0.23046875 	171.600006103516 	0.140625 	171.600006103516 	0.23828125 	171.599990844727 	0.37109375 	171.699996948242 	0.71484375 	171.599990844727 	0.5546875 	171.699996948242 	0.69140625 	171.599990844727 	0.58984375 	
171.800003051758 	-0.02734375 	171.699996948242 	-0.01171875 	171.699996948242 	0.1015625 	171.699996948242 	0.21484375 	171.699996948242 	0.5 	171.699996948242 	0.40234375 	171.699996948242 	0.453125 	171.699996948242 	0.34765625 	171.800003051758 	0.23046875 	171.700012207031 	0.140625 	171.700012207031 	0.23828125 	171.699996948242 	0.37109375 	171.800003051758 	0.71875 	171.699996948242 	0.5546875 	171.800003051758 	0.69140625 	171.699996948242 	0.578125 	
171.900009155273 	-0.02734375 	171.800003051758 	-0.0078125 	171.800003051758 	0.1015625 	171.800003051758 	0.20703125 	171.800003051758 	0.5 	171.800003051758 	0.390625 	171.800003051758 	0.453125 	171.800003051758 	0.34765625 	171.900009155273 	0.22265625 	171.799987792969 	0.140625 	171.799987792969 	0.23828125 	171.800003051758 	0.37109375 	171.900009155273 	0.7109375 	171.800003051758 	0.5546875 	171.900009155273 	0.69140625 	171.800003051758 	0.578125 	
172 	-0.02734375 	171.899993896484 	-0.01953125 	171.899993896484 	0.1015625 	171.899993896484 	0.19921875 	171.899993896484 	0.5 	171.899993896484 	0.39453125 	171.899993896484 	0.453125 	171.899993896484 	0.34765625 	172 	0.21875 	171.899993896484 	0.140625 	171.899993896484 	0.23828125 	171.899993896484 	0.37109375 	172 	0.70703125 	171.899993896484 	0.5546875 	172 	0.69140625 	171.899993896484 	0.578125 	
172.100006103516 	-0.02734375 	172 	-0.01953125 	172 	0.1015625 	172 	0.203125 	172 	0.5 	172 	0.390625 	172 	0.44921875 	172 	0.34765625 	172.100006103516 	0.21484375 	172 	0.140625 	172 	0.23828125 	172 	0.37109375 	172.100006103516 	0.71484375 	172 	0.5546875 	172.100006103516 	0.68359375 	172 	0.578125 	
172.199996948242 	-0.02734375 	172.099990844727 	-0.01953125 	172.099990844727 	0.1015625 	172.099990844727 	0.20703125 	172.099990844727 	0.5 	172.099990844727 	0.390625 	172.099990844727 	0.44921875 	172.099990844727 	0.34765625 	172.199996948242 	0.2109375 	172.100006103516 	0.140625 	172.100006103516 	0.23828125 	172.099990844727 	0.37109375 	172.199996948242 	0.71875 	172.099990844727 	0.5546875 	172.199996948242 	0.68359375 	172.099990844727 	0.578125 	
172.300003051758 	-0.01953125 	172.199996948242 	-0.02734375 	172.199996948242 	0.1015625 	172.199996948242 	0.20703125 	172.199996948242 	0.49609375 	172.199996948242 	0.3828125 	172.199996948242 	0.44921875 	172.199996948242 	0.34375 	172.300003051758 	0.2109375 	172.200012207031 	0.12109375 	172.200012207031 	0.234375 	172.199996948242 	0.36328125 	172.300003051758 	0.69921875 	172.199996948242 	0.5546875 	172.300003051758 	0.68359375 	172.199996948242 	0.578125 	
172.400009155273 	-0.0273431539535522 	172.300003051758 	-0.02734375 	172.300003051758 	0.1015625 	172.300003051758 	0.20703125 	172.300003051758 	0.5 	172.300003051758 	0.37890625 	172.300003051758 	0.44921875 	172.300003051758 	0.33984375 	172.400009155273 	0.210938096046448 	172.299987792969 	0.1171875 	172.299987792969 	0.234375 	172.300003051758 	0.36328125 	172.400009155273 	0.703125596046448 	172.300003051758 	0.546875 	172.400009155273 	0.683594346046448 	172.300003051758 	0.5703125 	
172.5 	-0.0234375 	172.399993896484 	-0.02734375 	172.399993896484 	0.08984375 	172.399993896484 	0.20703125 	172.399993896484 	0.5 	172.399993896484 	0.37890625 	172.399993896484 	0.44921875 	172.399993896484 	0.33984375 	172.5 	0.21484375 	172.399993896484 	0.1171875 	172.399993896484 	0.23828125 	172.399993896484 	0.36328125 	172.5 	0.72265625 	172.399993896484 	0.54296875 	172.5 	0.6796875 	172.399993896484 	0.578125 	
172.600006103516 	-0.0234380960464478 	172.5 	-0.0234375 	172.5 	0.09375 	172.5 	0.2109375 	172.5 	0.50390625 	172.5 	0.390625 	172.5 	0.453125 	172.5 	0.34375 	172.600006103516 	0.214843153953552 	172.5 	0.12109375 	172.5 	0.2421875 	172.5 	0.3671875 	172.600006103516 	0.710936903953552 	172.5 	0.546875 	172.600006103516 	0.675780653953552 	172.5 	0.58203125 	
172.699996948242 	-0.02734375 	172.599990844727 	-0.0234375 	172.599990844727 	0.09375 	172.599990844727 	0.2109375 	172.599990844727 	0.50390625 	172.599990844727 	0.390625 	172.599990844727 	0.453125 	172.599990844727 	0.34375 	172.699996948242 	0.21484375 	172.600006103516 	0.121093153953552 	172.600006103516 	0.242186903953552 	172.599990844727 	0.3671875 	172.699996948242 	0.70703125 	172.599990844727 	0.546875 	172.699996948242 	0.671875 	172.599990844727 	0.58203125 	
172.800003051758 	-0.01953125 	172.699996948242 	-0.0390625 	172.699996948242 	0.08984375 	172.699996948242 	0.20703125 	172.699996948242 	0.5 	172.699996948242 	0.38671875 	172.699996948242 	0.44921875 	172.699996948242 	0.33203125 	172.800003051758 	0.21875 	172.700012207031 	0.117188692092896 	172.700012207031 	0.238282442092896 	172.699996948242 	0.36328125 	172.800003051758 	0.71484375 	172.699996948242 	0.54296875 	172.800003051758 	0.66796875 	172.699996948242 	0.578125 	
172.900009155273 	-0.017578125 	172.800003051758 	-0.02734375 	172.800003051758 	0.08984375 	172.800003051758 	0.21484375 	172.800003051758 	0.5078125 	172.800003051758 	0.38671875 	172.800003051758 	0.45703125 	172.800003051758 	0.34375 	172.900009155273 	0.220703125 	172.799987792969 	0.124998807907104 	172.799987792969 	0.246092557907104 	172.800003051758 	0.37109375 	172.900009155273 	0.716796875 	172.800003051758 	0.54296875 	172.900009155273 	0.669921875 	172.800003051758 	0.58203125 	
173 	-0.017578125 	172.899993896484 	-0.021484375 	172.899993896484 	0.087890625 	172.899993896484 	0.216796875 	172.899993896484 	0.501953125 	172.899993896484 	0.388671875 	172.899993896484 	0.458984375 	172.899993896484 	0.349609375 	173 	0.220703125 	172.899993896484 	0.134765625 	172.899993896484 	0.248046875 	172.899993896484 	0.373046875 	173 	0.708984375 	172.899993896484 	0.544921875 	173 	0.669921875 	172.899993896484 	0.583984375 	
173.100006103516 	-0.017578125 	173 	-0.021484375 	173 	0.087890625 	173 	0.216796875 	173 	0.501953125 	173 	0.396484375 	173 	0.458984375 	173 	0.349609375 	173.100006103516 	0.220703125 	173 	0.138671875 	173 	0.248046875 	173 	0.373046875 	173.100006103516 	0.697265625 	173 	0.544921875 	173.100006103516 	0.669921875 	173 	0.587890625 	
173.199996948242 	-0.017578125 	173.099990844727 	-0.021484375 	173.099990844727 	0.087890625 	173.099990844727 	0.216796875 	173.099990844727 	0.501953125 	173.099990844727 	0.388671875 	173.099990844727 	0.458984375 	173.099990844727 	0.341796875 	173.199996948242 	0.220703125 	173.100006103516 	0.138671875 	173.100006103516 	0.248046875 	173.099990844727 	0.373046875 	173.199996948242 	0.697265625 	173.099990844727 	0.544921875 	173.199996948242 	0.669921875 	173.099990844727 	0.587890625 	
173.300003051758 	-0.017578125 	173.199996948242 	-0.021484375 	173.199996948242 	0.083984375 	173.199996948242 	0.216796875 	173.199996948242 	0.490234375 	173.199996948242 	0.388671875 	173.199996948242 	0.455078125 	173.199996948242 	0.337890625 	173.300003051758 	0.220703125 	173.200012207031 	0.130859375 	173.200012207031 	0.240234375 	173.199996948242 	0.373046875 	173.300003051758 	0.697265625 	173.199996948242 	0.552734375 	173.300003051758 	0.658203125 	173.199996948242 	0.587890625 	
173.400009155273 	-0.017578125 	173.300003051758 	-0.021484375 	173.300003051758 	0.080078125 	173.300003051758 	0.216796875 	173.300003051758 	0.490234375 	173.300003051758 	0.388671875 	173.300003051758 	0.451171875 	173.300003051758 	0.337890625 	173.400009155273 	0.220703125 	173.299987792969 	0.130859375 	173.299987792969 	0.240234375 	173.300003051758 	0.373046875 	173.400009155273 	0.693359375 	173.300003051758 	0.552734375 	173.400009155273 	0.658203125 	173.300003051758 	0.587890625 	
173.5 	-0.017578125 	173.399993896484 	-0.029296875 	173.399993896484 	0.072265625 	173.399993896484 	0.216796875 	173.399993896484 	0.490234375 	173.399993896484 	0.388671875 	173.399993896484 	0.443359375 	173.399993896484 	0.337890625 	173.5 	0.220703125 	173.399993896484 	0.130859375 	173.399993896484 	0.240234375 	173.399993896484 	0.376953125 	173.5 	0.689453125 	173.399993896484 	0.556640625 	173.5 	0.654296875 	173.399993896484 	0.587890625 	
173.600006103516 	-0.0136721134185791 	173.5 	-0.041015625 	173.5 	0.072265625 	173.5 	0.216796875 	173.5 	0.490234375 	173.5 	0.388671875 	173.5 	0.443359375 	173.5 	0.337890625 	173.600006103516 	0.224609136581421 	173.5 	0.130859375 	173.5 	0.240234375 	173.5 	0.380859375 	173.600006103516 	0.693359136581421 	173.5 	0.556640625 	173.600006103516 	0.654296636581421 	173.5 	0.587890625 	
173.699996948242 	-0.0078125 	173.599990844727 	-0.037109375 	173.599990844727 	0.076171875 	173.599990844727 	0.220703125 	173.599990844727 	0.494140625 	173.599990844727 	0.392578125 	173.599990844727 	0.439453125 	173.599990844727 	0.341796875 	173.699996948242 	0.22265625 	173.600006103516 	0.142577886581421 	173.600006103516 	0.244140386581421 	173.599990844727 	0.384765625 	173.699996948242 	0.69140625 	173.599990844727 	0.560546875 	173.699996948242 	0.65234375 	173.599990844727 	0.591796875 	
173.800003051758 	-0.0078125 	173.699996948242 	-0.0390625 	173.699996948242 	0.07421875 	173.699996948242 	0.20703125 	173.699996948242 	0.4921875 	173.699996948242 	0.390625 	173.699996948242 	0.44140625 	173.699996948242 	0.33984375 	173.800003051758 	0.22265625 	173.700012207031 	0.1328125 	173.700012207031 	0.23828125 	173.699996948242 	0.3828125 	173.800003051758 	0.68359375 	173.699996948242 	0.55859375 	173.800003051758 	0.65234375 	173.699996948242 	0.58984375 	
173.900009155273 	-0.0058591365814209 	173.800003051758 	-0.0390625 	173.800003051758 	0.07421875 	173.800003051758 	0.20703125 	173.800003051758 	0.4921875 	173.800003051758 	0.39453125 	173.800003051758 	0.43359375 	173.800003051758 	0.33984375 	173.900009155273 	0.224609613418579 	173.799987792969 	0.1328125 	173.799987792969 	0.234375 	173.800003051758 	0.3828125 	173.900009155273 	0.681640863418579 	173.800003051758 	0.55859375 	173.900009155273 	0.646484613418579 	173.800003051758 	0.58984375 	
174 	-0.00390625 	173.899993896484 	-0.037109375 	173.899993896484 	0.076171875 	173.899993896484 	0.208984375 	173.899993896484 	0.494140625 	173.899993896484 	0.400390625 	173.899993896484 	0.435546875 	173.899993896484 	0.349609375 	174 	0.22265625 	173.899993896484 	0.134765625 	173.899993896484 	0.236328125 	173.899993896484 	0.373046875 	174 	0.68359375 	173.899993896484 	0.560546875 	174 	0.6484375 	173.899993896484 	0.591796875 	
174.100006103516 	-0.0097658634185791 	174 	-0.03515625 	174 	0.0703125 	174 	0.2109375 	174 	0.49609375 	174 	0.40234375 	174 	0.4375 	174 	0.35546875 	174.100006103516 	0.220702886581421 	174 	0.13671875 	174 	0.23828125 	174 	0.375 	174.100006103516 	0.685546636581421 	174 	0.5625 	174.100006103516 	0.650390386581421 	174 	0.59375 	
174.199996948242 	-0.01171875 	174.099990844727 	-0.033203125 	174.099990844727 	0.068359375 	174.099990844727 	0.212890625 	174.099990844727 	0.498046875 	174.099990844727 	0.404296875 	174.099990844727 	0.439453125 	174.099990844727 	0.369140625 	174.199996948242 	0.21875 	174.100006103516 	0.138671636581421 	174.100006103516 	0.240234136581421 	174.099990844727 	0.376953125 	174.199996948242 	0.68359375 	174.099990844727 	0.564453125 	174.199996948242 	0.6484375 	174.099990844727 	0.595703125 	
174.300003051758 	-0.013671875 	174.199996948242 	-0.03515625 	174.199996948242 	0.06640625 	174.199996948242 	0.203125 	174.199996948242 	0.49609375 	174.199996948242 	0.40234375 	174.199996948242 	0.4375 	174.199996948242 	0.35546875 	174.300003051758 	0.216796875 	174.200012207031 	0.136718511581421 	174.200012207031 	0.230468511581421 	174.199996948242 	0.375 	174.300003051758 	0.681640625 	174.199996948242 	0.55078125 	174.300003051758 	0.646484375 	174.199996948242 	0.59375 	
174.400009155273 	-0.009765625 	174.300003051758 	-0.037109375 	174.300003051758 	0.064453125 	174.300003051758 	0.197265625 	174.300003051758 	0.494140625 	174.300003051758 	0.400390625 	174.300003051758 	0.431640625 	174.300003051758 	0.353515625 	174.400009155273 	0.212890625 	174.299987792969 	0.134765863418579 	174.299987792969 	0.224609613418579 	174.300003051758 	0.380859375 	174.400009155273 	0.666015625 	174.300003051758 	0.548828125 	174.400009155273 	0.642578125 	174.300003051758 	0.591796875 	
174.5 	-0.017578125 	174.399993896484 	-0.041015625 	174.399993896484 	0.060546875 	174.399993896484 	0.205078125 	174.399993896484 	0.490234375 	174.399993896484 	0.396484375 	174.399993896484 	0.423828125 	174.399993896484 	0.349609375 	174.5 	0.216796875 	174.399993896484 	0.130859375 	174.399993896484 	0.220703125 	174.399993896484 	0.380859375 	174.5 	0.666015625 	174.399993896484 	0.544921875 	174.5 	0.642578125 	174.399993896484 	0.587890625 	
174.600006103516 	-0.0136712789535522 	174.5 	-0.041015625 	174.5 	0.060546875 	174.5 	0.205078125 	174.5 	0.482421875 	174.5 	0.396484375 	174.5 	0.423828125 	174.5 	0.349609375 	174.600006103516 	0.224609971046448 	174.5 	0.130859375 	174.5 	0.220703125 	174.5 	0.373046875 	174.600006103516 	0.669922471046448 	174.5 	0.544921875 	174.600006103516 	0.646484971046448 	174.5 	0.587890625 	
174.699996948242 	-0.009765625 	174.599990844727 	-0.037109375 	174.599990844727 	0.064453125 	174.599990844727 	0.208984375 	174.599990844727 	0.486328125 	174.599990844727 	0.400390625 	174.599990844727 	0.427734375 	174.599990844727 	0.353515625 	174.699996948242 	0.228515625 	174.600006103516 	0.126953721046448 	174.600006103516 	0.224609971046448 	174.599990844727 	0.376953125 	174.699996948242 	0.673828125 	174.599990844727 	0.548828125 	174.699996948242 	0.650390625 	174.599990844727 	0.580078125 	
174.800003051758 	-0.0078125 	174.699996948242 	-0.033203125 	174.699996948242 	0.068359375 	174.699996948242 	0.201171875 	174.699996948242 	0.490234375 	174.699996948242 	0.404296875 	174.699996948242 	0.423828125 	174.699996948242 	0.349609375 	174.800003051758 	0.23046875 	174.700012207031 	0.126953363418579 	174.700012207031 	0.236328363418579 	174.699996948242 	0.380859375 	174.800003051758 	0.671875 	174.699996948242 	0.544921875 	174.800003051758 	0.65234375 	174.699996948242 	0.583984375 	
174.900009155273 	-0.0156255960464478 	174.800003051758 	-0.03125 	174.800003051758 	0.0703125 	174.800003051758 	0.203125 	174.800003051758 	0.4921875 	174.800003051758 	0.40625 	174.800003051758 	0.421875 	174.800003051758 	0.34765625 	174.900009155273 	0.230468153953552 	174.799987792969 	0.128906011581421 	174.799987792969 	0.234374761581421 	174.800003051758 	0.3828125 	174.900009155273 	0.667968153953552 	174.800003051758 	0.54296875 	174.900009155273 	0.652343153953552 	174.800003051758 	0.5859375 	
175 	-0.015625 	174.899993896484 	-0.03125 	174.899993896484 	0.0703125 	174.899993896484 	0.203125 	174.899993896484 	0.48046875 	174.899993896484 	0.40625 	174.899993896484 	0.421875 	174.899993896484 	0.33984375 	175 	0.2265625 	174.899993896484 	0.13671875 	174.899993896484 	0.23046875 	174.899993896484 	0.3828125 	175 	0.6640625 	174.899993896484 	0.54296875 	175 	0.65234375 	174.899993896484 	0.5859375 	
175.100006103516 	-0.0117181539535522 	175 	-0.046875 	175 	0.06640625 	175 	0.19921875 	175 	0.48828125 	175 	0.40234375 	175 	0.41796875 	175 	0.3359375 	175.100006103516 	0.226563096046448 	175 	0.13671875 	175 	0.234375 	175 	0.38671875 	175.100006103516 	0.664063096046448 	175 	0.5390625 	175.100006103516 	0.656250596046448 	175 	0.58203125 	
175.199996948242 	-0.015625 	175.099990844727 	-0.05078125 	175.099990844727 	0.06640625 	175.099990844727 	0.19921875 	175.099990844727 	0.48046875 	175.099990844727 	0.40234375 	175.099990844727 	0.41796875 	175.099990844727 	0.34375 	175.199996948242 	0.23046875 	175.100006103516 	0.136719346046448 	175.100006103516 	0.238281846046448 	175.099990844727 	0.390625 	175.199996948242 	0.66796875 	175.099990844727 	0.5390625 	175.199996948242 	0.66015625 	175.099990844727 	0.58203125 	
175.300003051758 	-0.0390625 	175.199996948242 	-0.05078125 	175.199996948242 	0.0703125 	175.199996948242 	0.203125 	175.199996948242 	0.48828125 	175.199996948242 	0.40625 	175.199996948242 	0.4140625 	175.199996948242 	0.3359375 	175.300003051758 	0.22265625 	175.200012207031 	0.140623807907104 	175.200012207031 	0.230467557907104 	175.199996948242 	0.39453125 	175.300003051758 	0.66015625 	175.199996948242 	0.54296875 	175.300003051758 	0.65234375 	175.199996948242 	0.5859375 	
