Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
3.99999809265137 	0.050799937438569 	
4.10000038146973 	0.0545000793463259 	
4.19999885559082 	0.0553999221810955 	
4.30000114440918 	0.0635001029986597 	
4.39999961853027 	0.0640999763490981 	
4.49999809265137 	0.0570999732990458 	
4.60000038146973 	0.0465001090997248 	
4.69999885559082 	0.0525999790188507 	
4.80000114440918 	0.0520999454492994 	
4.89999961853027 	0.049100041964266 	
4.99999809265137 	0.0466999664313335 	
5.10000038146973 	0.044900020599016 	
5.19999885559082 	0.0367999057780253 	
5.30000114440918 	0.0368000141133962 	
5.39999961853027 	0.0317000862123678 	
5.49999809265137 	0.0263998836526298 	
5.60000038146973 	0.0278999858892348 	
5.69999885559082 	0.0206001003280107 	
5.80000114440918 	0.0223999580412055 	
5.89999961853027 	0.0152001056667359 	
5.99999809265137 	0.0186000267021882 	
6.10000038146973 	0.0182000503555173 	
6.19999885559082 	0.0163001163491572 	
6.30000114440918 	0.0171999469748698 	
6.39999961853027 	0.0166000221252034 	
6.49999809265137 	0.0181000671400398 	
6.60000038146973 	0.0223000999430951 	
6.69999885559082 	0.0231000633248186 	
6.80000114440918 	0.0266999965679133 	
6.89999961853027 	0.028400062561559 	
6.99999809265137 	0.0300000591269054 	
7.10000038146973 	0.0333000526406977 	
7.19999885559082 	0.03599997978381 	
7.30000114440918 	0.0367000789628946 	
7.39999961853027 	0.0412999336258508 	
7.49999809265137 	0.0427000297568156 	
7.60000038146973 	0.0447999237076147 	
7.69999885559082 	0.0449000228873047 	
7.80000114440918 	0.0442000888833718 	
7.89999961853027 	0.0436999164558074 	
7.99999809265137 	0.0442999069236976 	
8.10000038146973 	0.0449001056658744 	
8.19999885559082 	0.0448999935142638 	
8.30000114440918 	0.046600053407019 	
8.39999961853027 	0.046600049972767 	
8.49999809265137 	0.0473999076857581 	
8.60000038146973 	0.0474001094844425 	
8.69999885559082 	0.0447999401112611 	
8.80000114440918 	0.0443000061022758 	
8.89999961853027 	0.0436000389090623 	
8.99999809265137 	0.044600035478652 	
9.10000038146973 	0.0476999958045781 	
