Run 1; Fc 2-1; Cy 6; WT-V5-APEX2; Conc 0.1524158 nM; Excluded_X 	Run 1; Fc 2-1; Cy 6; WT-V5-APEX2; Conc 0.1524158 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 7; WT-V5-APEX2; Conc 0.4572474 nM_X 	Run 1; Fc 2-1; Cy 7; WT-V5-APEX2; Conc 0.4572474 nM_Y 	Run 1; Fc 2-1; Cy 8; WT-V5-APEX2; Conc 1.371742 nM_X 	Run 1; Fc 2-1; Cy 8; WT-V5-APEX2; Conc 1.371742 nM_Y 	Run 1; Fc 2-1; Cy 9; WT-V5-APEX2; Conc 4.115226 nM_X 	Run 1; Fc 2-1; Cy 9; WT-V5-APEX2; Conc 4.115226 nM_Y 	Run 1; Fc 2-1; Cy 10; WT-V5-APEX2; Conc 12.34568 nM_X 	Run 1; Fc 2-1; Cy 10; WT-V5-APEX2; Conc 12.34568 nM_Y 	Run 1; Fc 2-1; Cy 11; WT-V5-APEX2; Conc 37.03704 nM_X 	Run 1; Fc 2-1; Cy 11; WT-V5-APEX2; Conc 37.03704 nM_Y 	Run 1; Fc 2-1; Cy 12; WT-V5-APEX2; Conc 111.1111 nM_X 	Run 1; Fc 2-1; Cy 12; WT-V5-APEX2; Conc 111.1111 nM_Y 	Run 1; Fc 2-1; Cy 13; WT-V5-APEX2; Conc 333.3333 nM_X 	Run 1; Fc 2-1; Cy 13; WT-V5-APEX2; Conc 333.3333 nM_Y 	Run 1; Fc 2-1; Cy 14; WT-V5-APEX2; Conc 1000 nM; Excluded_X 	Run 1; Fc 2-1; Cy 14; WT-V5-APEX2; Conc 1000 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 36; WT-V5-APEX2; Conc 0.1524158 nM_X 	Run 1; Fc 2-1; Cy 36; WT-V5-APEX2; Conc 0.1524158 nM_Y 	Run 1; Fc 2-1; Cy 37; WT-V5-APEX2; Conc 0.4572474 nM; Excluded_X 	Run 1; Fc 2-1; Cy 37; WT-V5-APEX2; Conc 0.4572474 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 38; WT-V5-APEX2; Conc 1.371742 nM; Excluded_X 	Run 1; Fc 2-1; Cy 38; WT-V5-APEX2; Conc 1.371742 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 39; WT-V5-APEX2; Conc 4.115226 nM; Excluded_X 	Run 1; Fc 2-1; Cy 39; WT-V5-APEX2; Conc 4.115226 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 40; WT-V5-APEX2; Conc 12.34568 nM; Excluded_X 	Run 1; Fc 2-1; Cy 40; WT-V5-APEX2; Conc 12.34568 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 41; WT-V5-APEX2; Conc 37.03704 nM; Excluded_X 	Run 1; Fc 2-1; Cy 41; WT-V5-APEX2; Conc 37.03704 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 42; WT-V5-APEX2; Conc 111.1111 nM; Excluded_X 	Run 1; Fc 2-1; Cy 42; WT-V5-APEX2; Conc 111.1111 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 43; WT-V5-APEX2; Conc 333.3333 nM; Excluded_X 	Run 1; Fc 2-1; Cy 43; WT-V5-APEX2; Conc 333.3333 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 44; WT-V5-APEX2; Conc 1000 nM; Excluded_X 	Run 1; Fc 2-1; Cy 44; WT-V5-APEX2; Conc 1000 nM; Excluded_Y 	
386.200012207031 	37.7169495666494 	386.200012207031 	15.1515495666536 	386.200012207031 	33.7522495666526 	386.200012207031 	58.9318495666521 	386.200012207031 	88.5093495666479 	386.199981689453 	107.239149089812 	386.200012207031 	107.26314956665 	386.200012207031 	101.627349566646 	386.199981689453 	139.008349089818 	386.199981689453 	-15.0679509101865 	386.199981689453 	-11.6982509101836 	386.199981689453 	-0.897450910186308 	386.200012207031 	34.9390495666521 	386.200012207031 	103.369649566652 	386.199981689453 	144.348749089815 	386.199981689453 	112.364049089814 	386.199981689453 	88.7544490898108 	386.200012207031 	178.374349566649 	
386.299987792969 	37.7189003799431 	386.299987792969 	15.1539003799444 	386.299987792969 	33.753700379948 	386.299987792969 	58.9312003799496 	386.299987792969 	88.5066003799438 	386.300018310547 	107.234100856782 	386.299987792969 	107.256200379943 	386.299987792969 	101.620200379944 	386.300018310547 	139.001200856783 	386.300018310547 	-15.0712991432192 	386.300018310547 	-11.701099143218 	386.300018310547 	-0.900799143219047 	386.299987792969 	34.9331003799452 	386.299987792969 	103.358300379947 	386.300018310547 	144.333300856782 	386.300018310547 	112.351100856784 	386.300018310547 	88.7441008567803 	386.299987792969 	178.362000379941 	
386.400024414063 	37.7216013938887 	386.400024414063 	15.157201393893 	386.400024414063 	33.755601393892 	386.399963378906 	58.9311004402189 	386.400024414063 	88.5039013938913 	386.399993896484 	107.229700917054 	386.400024414063 	107.250101393893 	386.400024414063 	101.614301393889 	386.399993896484 	138.994400917054 	386.399993896484 	-15.0731990829481 	386.399993896484 	-11.7033990829477 	386.399993896484 	-0.903899082946737 	386.399963378906 	34.9285004402191 	386.399963378906 	103.34740044022 	386.399993896484 	144.317500917052 	386.399993896484 	112.338100917055 	386.399993896484 	88.7350009170514 	386.400024414063 	178.351801393888 	
386.5 	37.7245503662089 	386.5 	15.1597503662124 	386.5 	33.7570503662137 	386.5 	58.930750366213 	386.5 	88.5021503662101 	386.499969482422 	107.225349889373 	386.5 	107.243250366209 	386.5 	101.607650366208 	386.500030517578 	138.987250843049 	386.500030517578 	-15.0755491569507 	386.500030517578 	-11.7066491569531 	386.500030517578 	-0.907549156952882 	386.5 	34.9228503662089 	386.5 	103.336150366209 	386.499969482422 	144.301249889377 	386.500030517578 	112.325250843052 	386.499969482422 	88.724249889372 	386.5 	178.33955036621 	
386.600036621094 	37.7271011131306 	386.599975585938 	15.1610006362935 	386.600036621094 	33.75780111313 	386.599975585938 	58.9291006362946 	386.600036621094 	88.4980011131302 	386.600006103516 	107.220500636289 	386.599975585938 	107.235300636294 	386.599975585938 	101.600900636291 	386.600006103516 	138.979500636295 	386.600006103516 	-15.0794993637101 	386.600006103516 	-11.7096993637097 	386.600006103516 	-0.912199363709078 	386.599975585938 	34.9163006362942 	386.599975585938 	103.323700636291 	386.600006103516 	144.284200636295 	386.600006103516 	112.310800636293 	386.600006103516 	88.7126006362923 	386.600036621094 	178.327301113124 	
386.700012207031 	37.7307992691021 	386.700012207031 	15.1632992691048 	386.700012207031 	33.7587992691042 	386.700012207031 	58.9282992691078 	386.700012207031 	88.4945992691064 	386.699981689453 	107.215599269104 	386.700012207031 	107.228199269106 	386.700012207031 	101.595199269104 	386.699981689453 	138.972299269106 	386.699981689453 	-15.082100730895 	386.699981689453 	-11.7114007308919 	386.699981689453 	-0.91570073089315 	386.700012207031 	34.9105992691038 	386.700012207031 	103.311899269105 	386.699981689453 	144.268299269104 	386.699981689453 	112.297199269109 	386.699981689453 	88.701899269101 	386.700012207031 	178.315999269103 	
386.799987792969 	37.7323008323656 	386.799987792969 	15.1656008323662 	386.799987792969 	33.7596008323708 	386.799987792969 	58.9272008323678 	386.799987792969 	88.4903008323672 	386.800018310547 	107.211000832369 	386.799987792969 	107.220800832365 	386.799987792969 	101.588000832366 	386.800018310547 	138.96370083237 	386.800018310547 	-15.0857991676348 	386.800018310547 	-11.7146991676309 	386.800018310547 	-0.919999167632341 	386.799987792969 	34.9050008323684 	386.799987792969 	103.299100832366 	386.800018310547 	144.252400832367 	386.800018310547 	112.28280083237 	386.800018310547 	88.6914008323656 	386.799987792969 	178.305600832366 	
386.900024414063 	37.7347508972161 	386.900024414063 	15.1666508972157 	386.900024414063 	33.7596508972201 	386.899963378906 	58.926450420382 	386.900024414063 	88.4861508972172 	386.899993896484 	107.205450897218 	386.900024414063 	107.213750897219 	386.900024414063 	101.580550897215 	386.899993896484 	138.95595089722 	386.899993896484 	-15.0891491027869 	386.899993896484 	-11.718049102783 	386.899993896484 	-0.924549102783203 	386.899963378906 	34.8976504203783 	386.899963378906 	103.28815042038 	386.899993896484 	144.236550897218 	386.899993896484 	112.26845089722 	386.899993896484 	88.6808508972172 	386.900024414063 	178.293050897217 	
387 	37.7365506889328 	387 	15.168450688936 	387 	33.7608506889374 	387 	58.9260506889368 	387 	88.4820506889337 	386.999969482422 	107.200850212095 	387 	107.205750688936 	387 	101.574350688934 	387.000030517578 	138.948650688937 	387.000030517578 	-15.0931493110656 	387.000030517578 	-11.720949311064 	387.000030517578 	-0.928949311062752 	387 	34.8915506889352 	387 	103.276150688936 	386.999969482422 	144.220650212097 	387.000030517578 	112.254150688936 	386.999969482422 	88.670250212097 	387 	178.281450688934 	
387.100036621094 	37.7393515007025 	387.099975585938 	15.1704505470298 	387.100036621094 	33.7618515007052 	387.099975585938 	58.9253505470297 	387.100036621094 	88.4783515007039 	387.100006103516 	107.196451023865 	387.099975585938 	107.199650547027 	387.099975585938 	101.567950547025 	387.100006103516 	138.941851023868 	387.100006103516 	-15.0965489761365 	387.100006103516 	-11.7226489761342 	387.100006103516 	-0.932448976134765 	387.099975585938 	34.8854505470299 	387.099975585938 	103.263850547031 	387.100006103516 	144.204451023867 	387.100006103516 	112.240151023871 	387.100006103516 	88.659951023863 	387.100036621094 	178.270151500699 	
387.200012207031 	37.7414493156393 	387.200012207031 	15.1725493156446 	387.200012207031 	33.7635493156486 	387.200012207031 	58.9242493156489 	387.200012207031 	88.47514931564 	387.199981689453 	107.191949315646 	387.200012207031 	107.193249315646 	387.200012207031 	101.561349315642 	387.199981689453 	138.935249315648 	387.199981689453 	-15.0986506843547 	387.199981689453 	-11.7239506843543 	387.199981689453 	-0.936150684356107 	387.200012207031 	34.8791493156459 	387.200012207031 	103.252149315642 	387.199981689453 	144.188849315644 	387.199981689453 	112.227049315647 	387.199981689453 	88.6494493156388 	387.200012207031 	178.258449315643 	
387.299987792969 	37.7444003311139 	387.299987792969 	15.1754003311144 	387.299987792969 	33.7648003311187 	387.299987792969 	58.9237003311173 	387.299987792969 	88.4719003311184 	387.300018310547 	107.186900807956 	387.299987792969 	107.187200331118 	387.299987792969 	101.554500331113 	387.300018310547 	138.928000807955 	387.300018310547 	-15.1012991920506 	387.300018310547 	-11.7268991920464 	387.300018310547 	-0.940499192049174 	387.299987792969 	34.8749003311168 	387.299987792969 	103.240700331116 	387.300018310547 	144.173500807952 	387.300018310547 	112.213900807954 	387.300018310547 	88.6389008079532 	387.299987792969 	178.246900331113 	
387.400024414063 	37.7469009376509 	387.400024414063 	15.1776009376554 	387.400024414063 	33.7664009376531 	387.399963378906 	58.9232004608166 	387.400024414063 	88.4691009376511 	387.399993896484 	107.181500937651 	387.400024414063 	107.181000937653 	387.400024414063 	101.54880093765 	387.399993896484 	138.921100937652 	387.399993896484 	-15.1046990623472 	387.399993896484 	-11.7284990623448 	387.399993896484 	-0.943499062348565 	387.399963378906 	34.8691004608154 	387.399963378906 	103.228900460817 	387.399993896484 	144.157400937653 	387.399993896484 	112.201600937657 	387.399993896484 	88.628600937649 	387.400024414063 	178.234900937648 	
387.5 	37.7495003219592 	387.5 	15.1791003219587 	387.5 	33.7665003219627 	387.5 	58.9224003219606 	387.5 	88.4648003219627 	387.499969482422 	107.176000321961 	387.5 	107.173900321963 	387.5 	101.542600321958 	387.500030517578 	138.913700798799 	387.500030517578 	-15.1079992012019 	387.500030517578 	-11.7319992012017 	387.500030517578 	-0.947999201202038 	387.5 	34.863300321962 	387.5 	103.217400321962 	387.499969482422 	144.140000321961 	387.500030517578 	112.187700798797 	387.499969482422 	88.6179003219586 	387.5 	178.222600321958 	
387.600036621094 	37.7522014083843 	387.599975585938 	15.1805004547132 	387.600036621094 	33.7673014083884 	387.599975585938 	58.9209004547156 	387.600036621094 	88.4625014083831 	387.600006103516 	107.17030093155 	387.599975585938 	107.167100454713 	387.599975585938 	101.536300454711 	387.600006103516 	138.906500931549 	387.600006103516 	-15.1111990684512 	387.600006103516 	-11.734599068448 	387.600006103516 	-0.951499068451085 	387.599975585938 	34.8578004547089 	387.599975585938 	103.205500454715 	387.600006103516 	144.124000931552 	387.600006103516 	112.173700931555 	387.600006103516 	88.6071009315456 	387.600036621094 	178.210201408383 	
387.700012207031 	37.754899494932 	387.700012207031 	15.1830994949341 	387.700012207031 	33.7682994949355 	387.700012207031 	58.9216994949347 	387.700012207031 	88.4593994949355 	387.699981689453 	107.166299018096 	387.700012207031 	107.160499494934 	387.700012207031 	101.530999494931 	387.699981689453 	138.898999018096 	387.699981689453 	-15.1139009819053 	387.699981689453 	-11.7377009819029 	387.699981689453 	-0.954600981902331 	387.700012207031 	34.8528994949374 	387.700012207031 	103.194599494938 	387.699981689453 	144.108599018098 	387.699981689453 	112.159399018099 	387.699981689453 	88.5969990180965 	387.700012207031 	178.198499494934 	
387.799987792969 	37.7577504440305 	387.799987792969 	15.1852504440321 	387.799987792969 	33.7692504440347 	387.799987792969 	58.921350444034 	387.799987792969 	88.4571504440319 	387.800018310547 	107.161550920868 	387.799987792969 	107.152850444032 	387.799987792969 	101.524050444026 	387.800018310547 	138.891850920871 	387.800018310547 	-15.1175490791356 	387.800018310547 	-11.7399490791322 	387.800018310547 	-0.958649079129827 	387.799987792969 	34.8473504440299 	387.799987792969 	103.183350444033 	387.800018310547 	144.092750920867 	387.800018310547 	112.145850920871 	387.800018310547 	88.5866509208645 	387.799987792969 	178.185950444029 	
387.900024414063 	37.76065125885 	387.900024414063 	15.1863512588498 	387.900024414063 	33.7707512588495 	387.899963378906 	58.9211507820146 	387.900024414063 	88.4540512588501 	387.899993896484 	107.156050782014 	387.900024414063 	107.144951258852 	387.900024414063 	101.517251258847 	387.899993896484 	138.883950782012 	387.899993896484 	-15.1211492179864 	387.899993896484 	-11.7428492179861 	387.899993896484 	-0.963049217985827 	387.899963378906 	34.8414507820125 	387.899963378906 	103.172750782014 	387.899993896484 	144.076150782013 	387.899993896484 	112.132750782017 	387.899993896484 	88.5756507820115 	387.900024414063 	178.173451258848 	
388 	37.7633005722055 	388 	15.1884005722059 	388 	33.7720005722076 	388 	58.9220005722091 	388 	88.4511005722052 	387.999969482422 	107.151400095368 	388 	107.138600572205 	388 	101.511300572201 	388.000030517578 	138.877101049045 	388.000030517578 	-15.1243989509603 	388.000030517578 	-11.7457989509567 	388.000030517578 	-0.965998950956418 	388 	34.8354005722067 	388 	103.161400572204 	387.999969482422 	144.059700095368 	388.000030517578 	112.119501049041 	387.999969482422 	88.5670000953687 	388 	178.161900572202 	
388.100036621094 	37.7656515212984 	388.099975585938 	15.1903505676273 	388.100036621094 	33.7732515213029 	388.099975585938 	58.9217505676279 	388.100036621094 	88.4483515213033 	388.100006103516 	107.146351044463 	388.099975585938 	107.132350567626 	388.099975585938 	101.505750567623 	388.100006103516 	138.869551044467 	388.100006103516 	-15.1280489555356 	388.100006103516 	-11.7491489555323 	388.100006103516 	-0.97064895553558 	388.099975585938 	34.8301505676282 	388.099975585938 	103.149750567627 	388.100006103516 	144.043751044464 	388.100006103516 	112.104051044465 	388.100006103516 	88.5574510444603 	388.100036621094 	178.150451521298 	
388.200012207031 	37.7686994705218 	388.200012207031 	15.1920994705215 	388.200012207031 	33.7749994705227 	388.200012207031 	58.9218994705225 	388.200012207031 	88.4455994705204 	388.199981689453 	107.140898993683 	388.200012207031 	107.12649947052 	388.200012207031 	101.500299470521 	388.199981689453 	138.862998993685 	388.199981689453 	-15.1296010063161 	388.199981689453 	-11.7506010063153 	388.199981689453 	-0.97440100631502 	388.200012207031 	34.8248994705209 	388.200012207031 	103.137899470523 	388.199981689453 	144.028098993684 	388.199981689453 	112.090698993685 	388.199981689453 	88.5478989936819 	388.200012207031 	178.138899470519 	
388.299987792969 	37.7712503532384 	388.299987792969 	15.1929503532447 	388.299987792969 	33.7755503532426 	388.299987792969 	58.9208503532464 	388.299987792969 	88.4416503532411 	388.300018310547 	107.134050830078 	388.299987792969 	107.11955035324 	388.299987792969 	101.493950353241 	388.300018310547 	138.854950830078 	388.300018310547 	-15.132749169923 	388.300018310547 	-11.7530491699217 	388.300018310547 	-0.979549169922393 	388.299987792969 	34.8186503532415 	388.299987792969 	103.126250353242 	388.300018310547 	144.01055083008 	388.300018310547 	112.07665083008 	388.300018310547 	88.5381508300743 	388.299987792969 	178.126750353236 	
388.400024414063 	37.7755512313815 	388.400024414063 	15.1957512313857 	388.400024414063 	33.7770512313837 	388.399963378906 	58.9207502777135 	388.400024414063 	88.4382512313859 	388.399993896484 	107.129050754545 	388.400024414063 	107.114151231384 	388.400024414063 	101.488351231383 	388.399993896484 	138.847850754548 	388.399993896484 	-15.1355492454531 	388.399993896484 	-11.7545492454519 	388.399993896484 	-0.98244924544997 	388.399963378906 	34.8123502777125 	388.399963378906 	103.115350277712 	388.399993896484 	143.995050754547 	388.399993896484 	112.062850754548 	388.399993896484 	88.5296507545463 	388.400024414063 	178.115651231383 	
388.5 	37.7775506126382 	388.5 	15.19755061264 	388.5 	33.7781506126448 	388.5 	58.919850612645 	388.5 	88.4349506126418 	388.499969482422 	107.123950135803 	388.5 	107.10885061264 	388.5 	101.48285061264 	388.500030517578 	138.840651089482 	388.500030517578 	-15.138348910521 	388.500030517578 	-11.7568489105215 	388.500030517578 	-0.985548910521175 	388.5 	34.8056506126413 	388.5 	103.10495061264 	388.499969482422 	143.978350135807 	388.500030517578 	112.049451089482 	388.499969482422 	88.5214501358023 	388.5 	178.104450612638 	
388.600036621094 	37.7800514907831 	388.599975585938 	15.1999505371095 	388.600036621094 	33.7794514907837 	388.599975585938 	58.9201505371129 	388.600036621094 	88.4333514907848 	388.600006103516 	107.119451013947 	388.599975585938 	107.103050537109 	388.599975585938 	101.476250537107 	388.600006103516 	138.834651013949 	388.600006103516 	-15.1409489860562 	388.600006103516 	-11.759448986053 	388.600006103516 	-0.988848986053199 	388.599975585938 	34.80045053711 	388.599975585938 	103.09465053711 	388.600006103516 	143.961951013946 	388.600006103516 	112.036451013948 	388.600006103516 	88.5122510139445 	388.600036621094 	178.092651490781 	
388.700012207031 	37.7834493026712 	388.700012207031 	15.2023493026754 	388.700012207031 	33.7808493026751 	388.700012207031 	58.9203493026762 	388.700012207031 	88.43124930267 	388.699981689453 	107.115149302674 	388.700012207031 	107.096149302673 	388.700012207031 	101.470349302672 	388.699981689453 	138.828049302676 	388.699981689453 	-15.1420506973263 	388.699981689453 	-11.7613506973248 	388.699981689453 	-0.991750697325188 	388.700012207031 	34.795149302674 	388.700012207031 	103.084349302677 	388.699981689453 	143.945749302675 	388.699981689453 	112.023549302674 	388.699981689453 	88.5034493026724 	388.700012207031 	178.081249302671 	
388.799987792969 	37.7859506607056 	388.799987792969 	15.2041506607056 	388.799987792969 	33.7816506607051 	388.799987792969 	58.9202506607071 	388.799987792969 	88.4270506607063 	388.800018310547 	107.110151137542 	388.799987792969 	107.090250660705 	388.799987792969 	101.464250660705 	388.800018310547 	138.820351137543 	388.800018310547 	-15.1447488624581 	388.800018310547 	-11.7637488624569 	388.800018310547 	-0.995448862457124 	388.799987792969 	34.7890506607037 	388.799987792969 	103.073250660706 	388.800018310547 	143.928651137543 	388.800018310547 	112.008851137547 	388.800018310547 	88.4929511375412 	388.799987792969 	178.069650660702 	
388.900024414063 	37.7887515419025 	388.900024414063 	15.2061515419009 	388.900024414063 	33.7816515419036 	388.899963378906 	58.9198505882268 	388.900024414063 	88.4236515418997 	388.899993896484 	107.104951065063 	388.900024414063 	107.084151541902 	388.900024414063 	101.457751541897 	388.899993896484 	138.812651065069 	388.899993896484 	-15.1473489349373 	388.899993896484 	-11.7658489349342 	388.899993896484 	-0.998848934937996 	388.899963378906 	34.7833505882263 	388.899963378906 	103.061750588229 	388.899993896484 	143.911751065065 	388.899993896484 	111.995751065064 	388.899993896484 	88.482351065064 	388.900024414063 	178.057851541897 	
389 	37.792550512695 	389 	15.2085505126961 	389 	33.7829505126974 	389 	58.9198505126988 	389 	88.4203505126934 	388.999969482422 	107.100550035859 	389 	107.078250512695 	389 	101.452350512696 	389.000030517578 	138.805850989535 	389.000030517578 	-15.1502490104649 	389.000030517578 	-11.7679490104638 	389.000030517578 	-1.00144901046588 	389 	34.778150512695 	389 	103.050450512699 	388.999969482422 	143.895650035858 	389.000030517578 	111.982550989535 	388.999969482422 	88.472450035857 	389 	178.048050512694 	
389.100036621094 	37.7955012535058 	389.099975585938 	15.2112002998365 	389.100036621094 	33.7852012535113 	389.099975585938 	58.9202002998391 	389.100036621094 	88.4179012535096 	389.100006103516 	107.09630077667 	389.099975585938 	107.073100299836 	389.099975585938 	101.447400299832 	389.100006103516 	138.798800776676 	389.100006103516 	-15.1520992233272 	389.100006103516 	-11.7698992233272 	389.100006103516 	-1.00379922333013 	389.099975585938 	34.7718002998336 	389.099975585938 	103.039200299838 	389.100006103516 	143.881100776671 	389.100006103516 	111.969900776676 	389.100006103516 	88.4633007766715 	389.100036621094 	178.037201253508 	
389.200012207031 	37.798499475859 	389.200012207031 	15.213599475861 	389.200012207031 	33.7864994758638 	389.200012207031 	58.9200994758648 	389.200012207031 	88.4156994758596 	389.199981689453 	107.091598999024 	389.200012207031 	107.067799475863 	389.200012207031 	101.441799475859 	389.199981689453 	138.791898999025 	389.199981689453 	-15.1552010009764 	389.199981689453 	-11.7720010009725 	389.199981689453 	-1.00720100097533 	389.200012207031 	34.7671994758639 	389.200012207031 	103.027999475864 	389.199981689453 	143.865898999025 	389.199981689453 	111.956798999025 	389.199981689453 	88.4534989990243 	389.200012207031 	178.02599947586 	
389.299987792969 	37.8017002181987 	389.299987792969 	15.2158002182041 	389.299987792969 	33.789000218203 	389.299987792969 	58.9203002182039 	389.299987792969 	88.4137002181997 	389.300018310547 	107.086300695039 	389.299987792969 	107.062700218201 	389.299987792969 	101.436200218199 	389.300018310547 	138.785200695038 	389.300018310547 	-15.1565993049626 	389.300018310547 	-11.77449930496 	389.300018310547 	-1.00999930495891 	389.299987792969 	34.7626002182005 	389.299987792969 	103.017100218203 	389.300018310547 	143.850600695041 	389.300018310547 	111.94280069504 	389.300018310547 	88.4438006950368 	389.299987792969 	178.014600218197 	
389.400024414063 	37.8040014404287 	389.400024414063 	15.2167014404295 	389.400024414063 	33.7896014404287 	389.399963378906 	58.9197004867601 	389.400024414063 	88.4112014404272 	389.399993896484 	107.080600963593 	389.400024414063 	107.057001440429 	389.400024414063 	101.429501440431 	389.399993896484 	138.778500963592 	389.399993896484 	-15.1597990364062 	389.399993896484 	-11.7786990364075 	389.399993896484 	-1.01339903640837 	389.399963378906 	34.7560004867555 	389.399963378906 	103.005300486755 	389.399993896484 	143.834200963593 	389.399993896484 	111.930400963593 	389.399993896484 	88.4332009635909 	389.400024414063 	178.002201440428 	
389.5 	37.8068504127514 	389.5 	15.2190504127539 	389.5 	33.7915504127523 	389.5 	58.9195504127529 	389.5 	88.4086504127517 	389.499969482422 	107.075849935911 	389.5 	107.050950412751 	389.5 	101.423050412748 	389.500030517578 	138.77165088959 	389.500030517578 	-15.1617491104153 	389.500030517578 	-11.781549110412 	389.500030517578 	-1.01714911041199 	389.5 	34.7501504127504 	389.5 	102.994350412751 	389.499969482422 	143.818949935914 	389.500030517578 	111.917750889592 	389.499969482422 	88.4228499359124 	389.5 	177.991150412749 	
389.600036621094 	37.8089512275656 	389.599975585938 	15.2210507507334 	389.600036621094 	33.7910512275703 	389.599975585938 	58.9187507507377 	389.600036621094 	88.4048512275695 	389.600006103516 	107.069750750732 	389.599975585938 	107.044550750732 	389.599975585938 	101.416350750729 	389.600006103516 	138.764550750733 	389.600006103516 	-15.1660492492665 	389.600006103516 	-11.785349249265 	389.600006103516 	-1.02104924926971 	389.599975585938 	34.7433507507303 	389.599975585938 	102.982650750735 	389.600006103516 	143.802350750731 	389.600006103516 	111.904050750734 	389.600006103516 	88.4125507507306 	389.600036621094 	177.979651227568 	
389.700012207031 	37.8119494499224 	389.700012207031 	15.2230494499236 	389.700012207031 	33.7922494499217 	389.700012207031 	58.9193494499232 	389.700012207031 	88.4021494499175 	389.699981689453 	107.065348973083 	389.700012207031 	107.038749449923 	389.700012207031 	101.40954944992 	389.699981689453 	138.758848973088 	389.699981689453 	-15.1694510269153 	389.699981689453 	-11.7881510269144 	389.699981689453 	-1.02385102691915 	389.700012207031 	34.7381494499205 	389.700012207031 	102.971249449922 	389.699981689453 	143.787648973084 	389.699981689453 	111.892248973087 	389.699981689453 	88.4046489730827 	389.700012207031 	177.96844944992 	
389.799987792969 	37.8145506721485 	389.799987792969 	15.2249506721528 	389.799987792969 	33.7924506721502 	389.799987792969 	58.9190506721534 	389.799987792969 	88.3991506721504 	389.800018310547 	107.059950672152 	389.799987792969 	107.031850672149 	389.799987792969 	101.402550672148 	389.800018310547 	138.751750672152 	389.800018310547 	-15.1727493278522 	389.800018310547 	-11.7916493278499 	389.800018310547 	-1.02794932784673 	389.799987792969 	34.7329506721508 	389.799987792969 	102.959450672151 	389.800018310547 	143.772250672151 	389.800018310547 	111.879450672153 	389.800018310547 	88.395750672149 	389.799987792969 	177.955850672148 	
389.900024414063 	37.8181506660439 	389.900024414063 	15.2268506660475 	389.900024414063 	33.7938506660466 	389.899963378906 	58.9184506660495 	389.900024414063 	88.3973506660477 	389.899993896484 	107.055150666049 	389.900024414063 	107.026050666049 	389.900024414063 	101.396350666044 	389.899993896484 	138.745450666051 	389.899993896484 	-15.1764493339542 	389.899993896484 	-11.7937493339523 	389.899993896484 	-1.0312493339552 	389.899963378906 	34.7275506660444 	389.899963378906 	102.947650666047 	389.899993896484 	143.756650666044 	389.899993896484 	111.866650666048 	389.899993896484 	88.3861506660432 	389.900024414063 	177.943650666046 	
390 	37.8202503913853 	390 	15.2268503913911 	390 	33.7948503913904 	390 	58.9163503913915 	390 	88.3932503913893 	389.999969482422 	107.048750391386 	390 	107.019050391387 	390 	101.390250391385 	390.000030517578 	138.737350868229 	390.000030517578 	-15.1808491317752 	390.000030517578 	-11.7978491317735 	390.000030517578 	-1.03674913177383 	390 	34.7206503913876 	390 	102.934950391387 	389.999969482422 	143.739650391388 	390.000030517578 	111.853050868231 	389.999969482422 	88.3759503913861 	390 	177.930950391386 	
390.100036621094 	37.8230010658262 	390.099975585938 	15.2293005889878 	390.100036621094 	33.7965010658299 	390.099975585938 	58.9162005889921 	390.100036621094 	88.3907010658259 	390.100006103516 	107.04400058899 	390.099975585938 	107.012700588992 	390.099975585938 	101.384300588987 	390.100006103516 	138.731100588993 	390.100006103516 	-15.1838994110112 	390.100006103516 	-11.7998994110094 	390.100006103516 	-1.03859941101109 	390.099975585938 	34.7149005889878 	390.099975585938 	102.92350058899 	390.100006103516 	143.723200588993 	390.100006103516 	111.840800588994 	390.100006103516 	88.3665005889852 	390.100036621094 	177.920001065824 	
390.200012207031 	37.8250498359666 	390.200012207031 	15.2306498359685 	390.200012207031 	33.7975498359701 	390.200012207031 	58.9148498359718 	390.200012207031 	88.3878498359663 	390.199981689453 	107.038549359131 	390.200012207031 	107.005549835969 	390.200012207031 	101.37864983597 	390.199981689453 	138.723149359135 	390.199981689453 	-15.1878506408721 	390.199981689453 	-11.8037506408691 	390.199981689453 	-1.0423506408697 	390.200012207031 	34.7070498359717 	390.200012207031 	102.911849835971 	390.199981689453 	143.706649359134 	390.199981689453 	111.827749359134 	390.199981689453 	88.356749359129 	390.200012207031 	177.909449835966 	
