Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-4.90000152587891 	0.00289998285006732 	-4.90000152587891 	0 	
-4.80000114440918 	0.0068999714567326 	-4.80000114440918 	0 	
-4.70000076293945 	0.0121999579387193 	-4.70000076293945 	0 	
-4.60000038146973 	0.0173999635590008 	-4.60000038146973 	0 	
-4.5 	0.021099999830767 	-4.5 	0 	
-4.40000152587891 	0.0159000268904492 	-4.40000152587891 	0 	
-4.30000114440918 	0.0148999998818908 	-4.30000114440918 	0 	
-4.20000076293945 	0.0148000055123703 	-4.20000076293945 	0 	
-4.10000038146973 	0.016399930944317 	-4.10000038146973 	0 	
-4 	0.0140999998693587 	-4 	0 	
-3.90000152587891 	0.0157000039325794 	-3.90000152587891 	0 	
-3.80000114440918 	0.0143000268035394 	-3.80000114440918 	0 	
-3.70000076293945 	0.0142999691342993 	-3.70000076293945 	0 	
-3.60000038146973 	0.0150999886063801 	-3.60000038146973 	0 	
-3.5 	0.0159999996976694 	-3.5 	0 	
-3.40000152587891 	0.0196999884356046 	-3.40000152587891 	0 	
-3.30000114440918 	0.0238999617540685 	-3.30000114440918 	0 	
-3.20000076293945 	0.0234999907079327 	-3.20000076293945 	0 	
-3.10000038146973 	0.0245997802485363 	-3.10000038146973 	0 	
-3 	0.0358999996824423 	-3 	0 	
-2.90000152587891 	0.0260994641030265 	-2.90000152587891 	0 	
-2.80000114440918 	0.0201995367860945 	-2.80000114440918 	0 	
-2.70000076293945 	0.0121996406523976 	-2.70000076293945 	0 	
-2.60000038146973 	0.00969968798017362 	-2.60000038146973 	0 	
-2.5 	0.0100000021666347 	-2.5 	0 	
-2.40000152587891 	0.00889974403253291 	-2.40000152587891 	0 	
-2.30000114440918 	0.00729976191360038 	-2.30000114440918 	0 	
-2.20000076293945 	0.0131997225507803 	-2.20000076293945 	0 	
-2.10000038146973 	0.0118998318903323 	-2.10000038146973 	0 	
-2 	0.00950000216835178 	-2 	0 	
-1.90000152587891 	0.00759981043302105 	-1.90000152587891 	0 	
-1.80000114440918 	-0.020900153376715 	-1.80000114440918 	0 	
-1.70000076293945 	-0.0343004671121889 	-1.70000076293945 	0 	
-1.60000038146973 	-0.0155005427841388 	-1.60000038146973 	0 	
-1.5 	-0.022400006200769 	-1.5 	0 	
-1.40000152587891 	0.0153010380272462 	-1.40000152587891 	0 	
-1.30000114440918 	-0.00769939427482313 	-1.30000114440918 	0 	
-1.20000076293945 	-0.022400006200769 	-1.20000076293945 	0 	
-1.10000038146973 	-0.00769939427482313 	-1.10000038146973 	0 	
-1 	0.0153010380272462 	-1 	0 	
-0.900001525878906 	0.0342116432148032 	-0.900001525878906 	0 	
-0.80000114440918 	0.0382994124884135 	-0.80000114440918 	0 	
-0.700000762939453 	 	-0.700000762939453 	0 	
-0.600000381469727 	 	-0.600000381469727 	0 	
-0.5 	 	-0.5 	0 	
-0.400001525878906 	 	-0.400001525878906 	0 	
-0.30000114440918 	 	-0.30000114440918 	0 	
-0.200000762939453 	 	-0.200000762939453 	0 	
-0.100000381469727 	 	-0.100000381469727 	0 	
0 	 	0 	0 	
0.0999984741210938 	 	0.0999984741210938 	0 	
0.19999885559082 	 	0.19999885559082 	0.00429439206907314 	
0.299999237060547 	 	0.299999237060547 	0.00858874060048208 	
0.399999618530273 	 	0.399999618530273 	0.0128830445097213 	
0.5 	 	0.5 	0.0171773037979619 	
0.599998474121094 	 	0.599998474121094 	0.0214714365559444 	
0.69999885559082 	 	0.69999885559082 	0.0257656065977417 	
0.799999237060547 	 	0.799999237060547 	0.0300597320172779 	
0.899999618530273 	 	0.899999618530273 	0.0343538128133944 	
1 	 	1 	0.0386478489871011 	
1.09999847412109 	 	1.09999847412109 	0.0429417586377469 	
1.19999885559082 	 	1.19999885559082 	0.0472357055674851 	
1.29999923706055 	 	1.29999923706055 	0.0515296078748136 	
1.39999771118164 	 	1.39999771118164 	0.0558233836616345 	
1.5 	 	1.5 	0.0601172786422094 	
