Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-18.2000007629395 	0.0628000238866662 	-18.2000007629395 	0 	
-18.1000003814697 	0.0630999974709994 	-18.1000003814697 	0 	
-18 	0.0640999940878828 	-18 	0 	
-17.9000015258789 	0.0630000039091101 	-17.9000015258789 	0 	
-17.8000011444092 	0.0622000005241716 	-17.8000011444092 	0 	
-17.7000007629395 	0.0608999907017278 	-17.7000007629395 	0 	
-17.6000003814697 	0.060400003909308 	-17.6000003814697 	0 	
-17.5 	0.0586999910374288 	-17.5 	0 	
-17.4000015258789 	0.0590999879823357 	-17.4000015258789 	0 	
-17.3000011444092 	0.0572000045758614 	-17.3000011444092 	0 	
-17.2000007629395 	0.0561999978090171 	-17.2000007629395 	0 	
-17.1000003814697 	0.053100033710507 	-17.1000003814697 	0 	
-17 	0.0525000005254697 	-17 	0 	
-16.9000015258789 	0.0508000296576938 	-16.9000015258789 	0 	
-16.8000011444092 	0.0500000421998266 	-16.8000011444092 	0 	
-16.7000007629395 	0.0516000025745598 	-16.7000007629395 	0 	
-16.6000003814697 	0.0533999961371592 	-16.6000003814697 	0 	
-16.5 	0.0530999991897261 	-16.5 	0 	
-16.4000015258789 	0.0491000317088037 	-16.4000015258789 	0 	
-16.3000011444092 	0.0467000117278076 	-16.3000011444092 	0 	
-16.2000007629395 	0.0478999433034915 	-16.2000007629395 	0 	
-16.1000003814697 	0.048099966999871 	-16.1000003814697 	0 	
-16 	0.0455999937512388 	-16 	0 	
-15.9000005722046 	0.0455999940895708 	-15.9000005722046 	0 	
-15.8000011444092 	0.0449999876509537 	-15.8000011444092 	0 	
-15.7000007629395 	0.0439999978043488 	-15.7000007629395 	0 	
-15.6000003814697 	0.0451000079629011 	-15.6000003814697 	0 	
-15.5000009536743 	0.0449000208391226 	-15.5000009536743 	0 	
-15.4000005722046 	0.0496999496936041 	-15.4000005722046 	0 	
-15.3000011444092 	0.0589998565192218 	-15.3000011444092 	0 	
-15.2000007629395 	0.060499989271193 	-15.2000007629395 	0 	
-15.1000003814697 	0.0624999929896148 	-15.1000003814697 	0 	
-15.0000009536743 	0.0633999933234008 	-15.0000009536743 	0 	
-14.9000005722046 	0.0621000061983068 	-14.9000005722046 	0 	
-14.8000011444092 	0.0617000648016983 	-14.8000011444092 	0 	
-14.7000007629395 	0.0622999987572257 	-14.7000007629395 	0 	
-14.6000003814697 	0.0503999665743322 	-14.6000003814697 	0 	
-14.5 	0.0420999980451597 	-14.5 	0 	
-14.4000015258789 	0.0432999231816211 	-14.4000015258789 	0 	
-14.3000011444092 	0.0389999766812252 	-14.3000011444092 	0 	
-14.2000007629395 	0.0463998442173761 	-14.2000007629395 	0 	
-14.1000003814697 	0.0446999966152362 	-14.1000003814697 	0 	
-14 	0.0373999875046138 	-14 	0 	
-13.9000015258789 	0.0257002476682828 	-13.9000015258789 	0 	
-13.8000011444092 	0.0298999767328496 	-13.8000011444092 	0 	
-13.7000007629395 	0.0225001040962525 	-13.7000007629395 	0 	
-13.6000003814697 	0.00770016408205265 	-13.6000003814697 	0 	
-13.5 	0.0156000113966002 	-13.5 	0 	
-13.4000015258789 	0.0179002451404813 	-13.4000015258789 	0 	
