Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-1.10000038146973 	0.0417991050744604 	-1.10000038146973 	0 	
-1 	0.0305993077308813 	-1 	0 	
-0.900001525878906 	-0.00279999828126165 	-0.900001525878906 	0 	
-0.80000114440918 	0.0305993077308813 	-0.80000114440918 	0 	
-0.700000762939453 	 	-0.700000762939453 	0 	
-0.600000381469727 	 	-0.600000381469727 	0 	
-0.5 	 	-0.5 	0 	
-0.400001525878906 	 	-0.400001525878906 	0 	
-0.30000114440918 	 	-0.30000114440918 	0 	
-0.200000762939453 	 	-0.200000762939453 	0 	
-0.100000381469727 	 	-0.100000381469727 	0 	
0 	 	0 	0 	
0.0999984741210938 	 	0.0999984741210938 	0 	
0.19999885559082 	 	0.19999885559082 	0.00204229455220313 	
0.299999237060547 	 	0.299999237060547 	0.00408449395859189 	
0.399999618530273 	 	0.399999618530273 	0.00612659733174664 	
0.5 	 	0.5 	0.00816860467262782 	
0.599998474121094 	 	0.599998474121094 	0.0102104770522597 	
0.69999885559082 	 	0.69999885559082 	0.0122522923564511 	
0.799999237060547 	 	0.799999237060547 	0.0142940116364502 	
0.899999618530273 	 	0.899999618530273 	0.016335634892257 	
1 	 	1 	0.0183771621516064 	
1.09999847412109 	 	1.09999847412109 	0.0204185544702565 	
1.19999885559082 	 	1.19999885559082 	0.0224598897168687 	
1.29999923706055 	 	1.29999923706055 	0.0245011289534648 	
1.39999771118164 	 	1.39999771118164 	0.0265422332780967 	
1.5 	 	1.5 	0.028583319479427 	
1.59999847412109 	 	1.59999847412109 	0.0306242318296884 	
1.70000076293945 	 	1.70000076293945 	0.032665126040512 	
1.79999923706055 	-0.572500022408349 	1.79999923706055 	0.0347058464338526 	
1.89999771118164 	-0.45759938935953 	1.89999771118164 	0.0367464708664801 	
2 	-0.388500010772987 	2 	0.0387870771660793 	
2.09999847412109 	-0.322899758433778 	2.09999847412109 	0.0408275096503082 	
