Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
1073.5 	3.921875 	1073.5 	2.23942447901126 	
1073.59997558594 	3.921875 	1073.59997558594 	2.23704895002806 	
1073.69995117188 	3.921875 	1073.69995117188 	2.23467609768486 	
1073.79992675781 	3.921875 	1073.79992675781 	2.23230591860998 	
1073.90002441406 	3.921875 	1073.90002441406 	2.22993552033573 	
1074 	3.91796875 	1074 	2.22757068126288 	
1074.09997558594 	3.9140625 	1074.09997558594 	2.22520850541686 	
1074.19995117188 	3.9140625 	1074.19995117188 	2.22284898944076 	
1074.29992675781 	3.90625 	1074.29992675781 	2.22049212999017 	
1074.40002441406 	3.91015625 	1074.40002441406 	2.2181350508573 	
1074.5 	3.90625 	1074.5 	2.21578349767776 	
1074.59997558594 	3.89453125 	1074.59997558594 	2.21343459101617 	
1074.69995117188 	3.89453125 	1074.69995117188 	2.2110883275479 	
1074.79992675781 	3.90234375 	1074.79992675781 	2.20874470395327 	
1074.90002441406 	3.90234375 	1074.90002441406 	2.20640086017968 	
1075 	3.89453125 	1075 	2.20406250960601 	
1075.09997558594 	3.8828125 	1075.09997558594 	2.20172678897227 	
1075.19995117188 	3.890625 	1075.19995117188 	2.19939369497832 	
1075.29992675781 	3.890625 	1075.29992675781 	2.19706322432892 	
1075.40002441406 	3.88671875 	1075.40002441406 	2.1947325330254 	
1075.5 	3.8828125 	1075.5 	2.19240730239181 	
1075.59997558594 	3.8828125 	1075.59997558594 	2.19008468524209 	
1075.69995117188 	3.8828125 	1075.69995117188 	2.18776467830034 	
1075.79992675781 	3.875 	1075.79992675781 	2.18544727829548 	
1075.90002441406 	3.8828125 	1075.90002441406 	2.18312965718223 	
1076 	3.875 	1076 	2.1808174644302 	
1076.09997558594 	3.8671875 	1076.09997558594 	2.1785078688266 	
1076.19995117188 	3.86328125 	1076.19995117188 	2.17620086711947 	
1076.29992675781 	3.87109375 	1076.29992675781 	2.17389645606164 	
1076.40002441406 	3.87109375 	1076.40002441406 	2.1715918234614 	
1076.5 	3.87109375 	1076.5 	2.16929258713286 	
1076.59997558594 	3.87109375 	1076.59997558594 	2.16699593173654 	
1076.69995117188 	3.87109375 	1076.69995117188 	2.16470185404418 	
1076.79992675781 	3.87109375 	1076.79992675781 	2.1624103508322 	
1076.90002441406 	3.87109375 	1076.90002441406 	2.1601186256634 	
1077 	3.87109375 	1077 	2.15783226489389 	
1077.09997558594 	3.87109375 	1077.09997558594 	2.15554846895826 	
1077.19995117188 	3.8671875 	1077.19995117188 	2.15326723483938 	
1077.29992675781 	3.86328125 	1077.29992675781 	2.15098855933236 	
1077.40002441406 	3.86328125 	1077.40002441406 	2.14870966151969 	
1077.5 	3.86328125 	1077.5 	2.14643609649744 	
1077.59997558594 	3.85546875 	1077.59997558594 	2.14416508037924 	
1077.69995117188 	3.86328125 	1077.69995117188 	2.14189660998648 	
1077.79992675781 	3.86328125 	1077.79992675781 	2.13963068214522 	
1077.90002441406 	3.859375 	1077.90002441406 	2.13736453163704 	
1078 	3.85546875 	1078 	2.1351036824905 	
1078.09997558594 	3.85546875 	1078.09997558594 	2.13284536639789 	
1078.19995117188 	3.84765625 	1078.19995117188 	2.13058958020396 	
1078.29992675781 	3.84375 	1078.29992675781 	2.1283363207581 	
1078.40002441406 	3.84375 	1078.40002441406 	2.12608283830442 	
1078.5 	3.84375 	1078.5 	2.12383462599704 	
1078.59997558594 	3.8359375 	1078.59997558594 	2.12158893100992 	
1078.69995117188 	3.83203125 	1078.69995117188 	2.11934575021094 	
1078.79992675781 	3.83203125 	1078.79992675781 	2.11710508047262 	
1078.90002441406 	3.83203125 	1078.90002441406 	2.11486418740544 	
1079 	3.828125 	1079 	2.11262853348076 	
1079.09997558594 	3.83203125 	1079.09997558594 	2.11039538125794 	
1079.19995117188 	3.83203125 	1079.19995117188 	2.10816472762779 	
1079.29992675781 	3.83203125 	1079.29992675781 	2.10593656948567 	
1079.40002441406 	3.83203125 	1079.40002441406 	2.10370818771309 	
1079.5 	3.83203125 	1079.5 	2.10148501428883 	
1079.59997558594 	3.82421875 	1079.59997558594 	2.09926432706213 	
1079.69995117188 	3.83203125 	1079.69995117188 	2.09704612294649 	
1079.79992675781 	3.8203125 	1079.79992675781 	2.09483039885989 	
1079.90002441406 	3.83203125 	1079.90002441406 	2.09261445086013 	
1080 	3.828125 	1080 	2.09040368062227 	
1080.09997558594 	3.82421875 	1080.09997558594 	2.0881953811906 	
1080.19995117188 	3.82421875 	1080.19995117188 	2.08598954950105 	
1080.29992675781 	3.8125 	1080.29992675781 	2.08378618249398 	
1080.40002441406 	3.8046875 	1080.40002441406 	2.08158259131868 	
1080.5 	3.80078125 	1080.5 	2.07938414758536 	
1080.59997558594 	3.80078125 	1080.59997558594 	2.07718815938749 	
1080.69995117188 	3.8125 	1080.69995117188 	2.07499462368374 	
1080.79992675781 	3.8125 	1080.79992675781 	2.07280353743724 	
1080.90002441406 	3.796875 	1080.90002441406 	2.07061222677774 	
1081 	3.8046875 	1081 	2.06842603333427 	
1081.09997558594 	3.8046875 	1081.09997558594 	2.06624228026018 	
1081.19995117188 	3.796875 	1081.19995117188 	2.06406096453622 	
1081.29992675781 	3.79296875 	1081.29992675781 	2.06188208314751 	
1081.40002441406 	3.79296875 	1081.40002441406 	2.05970297712028 	
1081.5 	3.7890625 	1081.5 	2.0575289583381 	
1081.59997558594 	3.79296875 	1081.59997558594 	2.05535736486911 	
1081.69995117188 	3.79296875 	1081.69995117188 	2.0531881937159 	
1081.79992675781 	3.78515625 	1081.79992675781 	2.05102144188537 	
1081.90002441406 	3.78125 	1081.90002441406 	2.04885446520826 	
1082 	3.78125 	1082 	2.04669254600604 	
1082.09997558594 	3.78125 	1082.09997558594 	2.04453303716957 	
1082.19995117188 	3.78125 	1082.19995117188 	2.04237593572302 	
1082.29992675781 	3.7734375 	1082.29992675781 	2.04022123869487 	
1082.40002441406 	3.765625 	1082.40002441406 	2.03806631662901 	
1082.5 	3.76171875 	1082.5 	2.03591642246694 	
1082.59997558594 	3.76171875 	1082.59997558594 	2.03376892383075 	
1082.69995117188 	3.76171875 	1082.69995117188 	2.03162381776598 	
1082.79992675781 	3.75390625 	1082.79992675781 	2.02948110132244 	
1082.90002441406 	3.75 	1082.90002441406 	2.02733815966655 	
1083 	3.74609375 	1083 	2.02520021654056 	
1083.09997558594 	3.7421875 	1083.09997558594 	2.02306465420701 	
1083.19995117188 	3.7421875 	1083.19995117188 	2.02093146973259 	
1083.29992675781 	3.7421875 	1083.29992675781 	2.01880066018822 	
1083.40002441406 	3.734375 	1083.40002441406 	2.01666962527283 	
1083.5 	3.73046875 	1083.5 	2.01454355970887 	
1083.59997558594 	3.73046875 	1083.59997558594 	2.01241986030921 	
1083.69995117188 	3.73046875 	1083.69995117188 	2.01029852433273 	
1083.79992675781 	3.73046875 	1083.79992675781 	2.00817954879144 	
1083.90002441406 	3.73046875 	1083.90002441406 	2.00606034776866 	
1084 	3.73046875 	1084 	2.00394608714651 	
1084.09997558594 	3.7265625 	1084.09997558594 	2.00183417820115 	
1084.19995117188 	3.72265625 	1084.19995117188 	1.99972461804303 	
1084.29992675781 	3.72265625 	1084.29992675781 	1.9976174037868 	
1084.40002441406 	3.72265625 	1084.40002441406 	1.99550996393194 	
1084.5 	3.72265625 	1084.5 	1.99340743569569 	
1084.59997558594 	3.71484375 	1084.59997558594 	1.99130724472678 	
1084.69995117188 	3.71484375 	1084.69995117188 	1.9892093881565 	
1084.79992675781 	3.70703125 	1084.79992675781 	1.98711386312027 	
1084.90002441406 	3.7109375 	1084.90002441406 	1.98501811238457 	
1085 	3.7109375 	1085 	1.98292724467733 	
1085.09997558594 	3.703125 	1085.09997558594 	1.98083869993171 	
1085.19995117188 	3.703125 	1085.19995117188 	1.97875247529962 	
1085.29992675781 	3.703125 	1085.29992675781 	1.97666856793706 	
1085.40002441406 	3.703125 	1085.40002441406 	1.97458443479015 	
1085.5 	3.703125 	1085.5 	1.97250515627176 	
1085.59997558594 	3.69921875 	1085.59997558594 	1.97042818651197 	
1085.69995117188 	3.6953125 	1085.69995117188 	1.9683535226831 	
1085.79992675781 	3.6953125 	1085.79992675781 	1.96628116196155 	
1085.90002441406 	3.6953125 	1085.90002441406 	1.96420857538631 	
1086 	3.6875 	1086 	1.96214081522819 	
1086.09997558594 	3.68359375 	1086.09997558594 	1.96007534972736 	
1086.19995117188 	3.68359375 	1086.19995117188 	1.95801217607634 	
1086.29992675781 	3.69140625 	1086.29992675781 	1.95595129147168 	
1086.40002441406 	3.69140625 	1086.40002441406 	1.95389018095915 	
1086.5 	3.69140625 	1086.5 	1.95183386883928 	
1086.59997558594 	3.69140625 	1086.59997558594 	1.94977983737603 	
1086.69995117188 	3.69140625 	1086.69995117188 	1.94772808378194 	
1086.79992675781 	3.69140625 	1086.79992675781 	1.94567860527352 	
1086.90002441406 	3.69140625 	1086.90002441406 	1.9436289007751 	
1087 	3.69140625 	1087 	1.94158396672268 	
1087.09997558594 	3.68359375 	1087.09997558594 	1.93954129940693 	
1087.19995117188 	3.6796875 	1087.19995117188 	1.93750089605898 	
1087.29992675781 	3.6796875 	1087.29992675781 	1.93546275391386 	
1087.40002441406 	3.6796875 	1087.40002441406 	1.93342438577335 	
1087.5 	3.6796875 	1087.5 	1.93139076050704 	
1087.59997558594 	3.67578125 	1087.59997558594 	1.92935938816858 	
1087.69995117188 	3.6640625 	1087.69995117188 	1.92733026600849 	
1087.79992675781 	3.6640625 	1087.79992675781 	1.92530339128115 	
1087.90002441406 	3.6640625 	1087.90002441406 	1.92327629053998 	
1088 	3.671875 	1088 	1.92125390519237 	
1088.09997558594 	3.671875 	1088.09997558594 	1.91923375906031 	
1088.19995117188 	3.6640625 	1088.19995117188 	1.9172158494135 	
1088.29992675781 	3.66015625 	1088.29992675781 	1.91520017352542 	
1088.40002441406 	3.65234375 	1088.40002441406 	1.91318427161735 	
1088.5 	3.65234375 	1088.5 	1.91117305780154 	
1088.59997558594 	3.65234375 	1088.59997558594 	1.9091640695844 	
1088.69995117188 	3.65234375 	1088.69995117188 	1.90715730425456 	
1088.79992675781 	3.65234375 	1088.79992675781 	1.90515275910443 	
1088.90002441406 	3.65234375 	1088.90002441406 	1.90314798793995 	
1089 	3.65234375 	1089 	1.90114787774404 	
1089.09997558594 	3.65234375 	1089.09997558594 	1.89914997962423 	
1089.19995117188 	3.65234375 	1089.19995117188 	1.8971542908879 	
1089.29992675781 	3.65234375 	1089.29992675781 	1.89516080884614 	
1089.40002441406 	3.65234375 	1089.40002441406 	1.89316710080691 	
1089.5 	3.65234375 	1089.5 	1.89117802678854 	
1089.59997558594 	3.65234375 	1089.59997558594 	1.88919115141694 	
1089.69995117188 	3.6484375 	1089.69995117188 	1.88720647201799 	
1089.79992675781 	3.64453125 	1089.79992675781 	1.88522398592124 	
1089.90002441406 	3.64453125 	1089.90002441406 	1.88324127385466 	
1090 	3.64453125 	1090 	1.88126316903551 	
1090.09997558594 	3.63671875 	1090.09997558594 	1.87928724952592 	
1090.19995117188 	3.6328125 	1090.19995117188 	1.8773135132618 	
1090.29992675781 	3.6328125 	1090.29992675781 	1.87534195715211 	
1090.40002441406 	3.6328125 	1090.40002441406 	1.8733701752023 	
1090.5 	3.6328125 	1090.5 	1.87140297399465 	
1090.59997558594 	3.6328125 	1090.59997558594 	1.86943794495274 	
1090.69995117188 	3.6328125 	1090.69995117188 	1.86747508544485 	
1090.79992675781 	3.6328125 	1090.79992675781 	1.86551439284308 	
1090.90002441406 	3.62890625 	1090.90002441406 	1.86355347447963 	
1091 	3.61328125 	1091 	1.86159711045919 	
1091.09997558594 	3.60546875 	1091.09997558594 	1.85964290548055 	
1091.19995117188 	3.6015625 	1091.19995117188 	1.85769085693086 	
1091.29992675781 	3.6015625 	1091.29992675781 	1.85574096220103 	
1091.40002441406 	3.6015625 	1091.40002441406 	1.85379084180239 	
1091.5 	3.6015625 	1091.5 	1.8518452495219 	
1091.59997558594 	3.59375 	1091.59997558594 	1.84990180325334 	
1091.69995117188 	3.58984375 	1091.69995117188 	1.84796050040257 	
1091.79992675781 	3.58984375 	1091.79992675781 	1.84602133837921 	
1091.90002441406 	3.58984375 	1091.90002441406 	1.84408195079411 	
1092 	3.59765625 	1092 	1.84214706527531 	
1092.09997558594 	3.6015625 	1092.09997558594 	1.84021431283188 	
1092.19995117188 	3.59375 	1092.19995117188 	1.83828369088827 	
1092.29992675781 	3.58984375 	1092.29992675781 	1.83635519687264 	
1092.40002441406 	3.58984375 	1092.40002441406 	1.83442647741642 	
1092.5 	3.5859375 	1092.5 	1.83250223414631 	
1092.59997558594 	3.58203125 	1092.59997558594 	1.83058011110761 	
1092.69995117188 	3.58203125 	1092.69995117188 	1.82866010574321 	
1092.79992675781 	3.57421875 	1092.79992675781 	1.82674221549964 	
1092.90002441406 	3.56640625 	1092.90002441406 	1.8248240999505 	
1093 	3.5625 	1093 	1.82291043487766 	
1093.09997558594 	3.546875 	1093.09997558594 	1.82099887728412 	
1093.19995117188 	3.546875 	1093.19995117188 	1.81908942463104 	
1093.29992675781 	3.55078125 	1093.29992675781 	1.8171820743832 	
1093.40002441406 	3.55078125 	1093.40002441406 	1.81527449860461 	
1093.5 	3.55078125 	1093.5 	1.81337134727397 	
1093.59997558594 	3.546875 	1093.59997558594 	1.811470290654 	
1093.69995117188 	3.54296875 	1093.69995117188 	1.8095713262172 	
1093.79992675781 	3.54296875 	1093.79992675781 	1.80767445143941 	
1093.90002441406 	3.54296875 	1093.90002441406 	1.80577735153657 	
1094 	3.54296875 	1094 	1.80388465106164 	
1094.09997558594 	3.53515625 	1094.09997558594 	1.8019940326904 	
1094.19995117188 	3.53125 	1094.19995117188 	1.80010549391211 	
1094.29992675781 	3.5234375 	1094.29992675781 	1.79821903221937 	
1094.40002441406 	3.5234375 	1094.40002441406 	1.7963323455362 	
1094.5 	3.5234375 	1094.5 	1.7944500330341 	
1094.59997558594 	3.5234375 	1094.59997558594 	1.79256979011217 	
1094.69995117188 	3.5234375 	1094.69995117188 	1.79069161427621 	
1094.79992675781 	3.51953125 	1094.79992675781 	1.78881550303534 	
1094.90002441406 	3.5078125 	1094.90002441406 	1.78693916694508 	
1095 	3.51953125 	1095 	1.78506717994803 	
1095.09997558594 	3.50390625 	1095.09997558594 	1.78319725008991 	
1095.19995117188 	3.49609375 	1095.19995117188 	1.78132937489286 	
1095.29992675781 	3.4921875 	1095.29992675781 	1.77946355188225 	
1095.40002441406 	3.4921875 	1095.40002441406 	1.77759750416906 	
1095.5 	3.4921875 	1095.5 	1.77573578061848 	
1095.59997558594 	3.4921875 	1095.59997558594 	1.77387610184674 	
1095.69995117188 	3.4921875 	1095.69995117188 	1.77201846539203 	
1095.79992675781 	3.4921875 	1095.79992675781 	1.77016286879577 	
1095.90002441406 	3.4921875 	1095.90002441406 	1.76830704764884 	
1096 	3.48828125 	1096 	1.76645552588953 	
1096.09997558594 	3.484375 	1096.09997558594 	1.76460603662889 	
1096.19995117188 	3.484375 	1096.19995117188 	1.76275857742099 	
1096.29992675781 	3.484375 	1096.29992675781 	1.76091314582301 	
1096.40002441406 	3.4765625 	1096.40002441406 	1.75906748983066 	
1096.5 	3.4609375 	1096.5 	1.7572261086049 	
1096.59997558594 	3.47265625 	1096.59997558594 	1.75538674778122 	
1096.69995117188 	3.47265625 	1096.69995117188 	1.75354940663411 	
1096.79992675781 	3.46484375 	1096.79992675781 	1.75171408117194 	
1096.90002441406 	3.4609375 	1096.90002441406 	1.74987853173943 	
1097 	3.4609375 	1097 	1.7480472328791 	
1097.09997558594 	3.4609375 	1097.09997558594 	1.74621794248617 	
1097.19995117188 	3.4609375 	1097.19995117188 	1.74439065816298 	
1097.29992675781 	3.45703125 	1097.29992675781 	1.7425653775155 	
1097.40002441406 	3.453125 	1097.40002441406 	1.74073987314929 	
1097.5 	3.453125 	1097.5 	1.73891859512476 	
1097.59997558594 	3.453125 	1097.59997558594 	1.73709931361259 	
1097.69995117188 	3.453125 	1097.69995117188 	1.73528202623316 	
1097.79992675781 	3.453125 	1097.79992675781 	1.73346673061047 	
1097.90002441406 	3.453125 	1097.90002441406 	1.73165121153805 	
1098 	3.4453125 	1098 	1.72983989473997 	
1098.09997558594 	3.44140625 	1098.09997558594 	1.72803056258937 	
1098.19995117188 	3.4375 	1098.19995117188 	1.72622321272465 	
1098.29992675781 	3.43359375 	1098.29992675781 	1.72441784278781 	
1098.40002441406 	3.43359375 	1098.40002441406 	1.72261224968801 	
1098.5 	3.43359375 	1098.5 	1.72081083495765 	
1098.59997558594 	3.42578125 	1098.59997558594 	1.71901139309989 	
1098.69995117188 	3.421875 	1098.69995117188 	1.71721392177113 	
1098.79992675781 	3.421875 	1098.79992675781 	1.71541841863133 	
1098.90002441406 	3.43359375 	1098.90002441406 	1.7136226926335 	
1099 	3.4296875 	1099 	1.71183112126194 	
1099.09997558594 	3.42578125 	1099.09997558594 	1.71004151107795 	
1099.19995117188 	3.42578125 	1099.19995117188 	1.70825385975586 	
1099.29992675781 	3.42578125 	1099.29992675781 	1.70646816497359 	
1099.40002441406 	3.41796875 	1099.40002441406 	1.7046822476568 	
1099.5 	3.4140625 	1099.5 	1.70290046138409 	
1099.59997558594 	3.4140625 	1099.59997558594 	1.70112062470361 	
1099.69995117188 	3.4140625 	1099.69995117188 	1.69934273530758 	
1099.79992675781 	3.41015625 	1099.79992675781 	1.69756679089184 	
1099.90002441406 	3.40625 	1099.90002441406 	1.69579062274287 	
1100 	3.3984375 	1100 	1.69401856110412 	
1100.09997558594 	3.39453125 	1100.09997558594 	1.69224843722353 	
1100.19995117188 	3.39453125 	1100.19995117188 	1.6904802487906 	
1100.29992675781 	3.39453125 	1100.29992675781 	1.68871399349769 	
1100.40002441406 	3.40234375 	1100.40002441406 	1.68694751597697 	
1100.5 	3.40234375 	1100.5 	1.68518512240591 	
1100.59997558594 	3.38671875 	1100.59997558594 	1.68342465506624 	
1100.69995117188 	3.390625 	1100.69995117188 	1.68166611166165 	
1100.79992675781 	3.390625 	1100.79992675781 	1.67990948989869 	
1100.90002441406 	3.38671875 	1100.90002441406 	1.67815264616515 	
1101 	3.3828125 	1101 	1.67639986315552 	
1101.09997558594 	3.375 	1101.09997558594 	1.67464899492105 	
1101.19995117188 	3.37109375 	1101.19995117188 	1.67290003917939 	
1101.29992675781 	3.37109375 	1101.29992675781 	1.67115299365093 	
1101.40002441406 	3.37109375 	1101.40002441406 	1.66940572640898 	
1101.5 	3.3671875 	1101.5 	1.66766249680451 	
1101.59997558594 	3.36328125 	1101.59997558594 	1.66592117058806 	
1101.69995117188 	3.35546875 	1101.69995117188 	1.66418174549094 	
1101.79992675781 	3.3515625 	1101.79992675781 	1.66244421924713 	
1101.90002441406 	3.36328125 	1101.90002441406 	1.66070647154571 	
1102 	3.36328125 	1102 	1.65897273853276 	
1102.09997558594 	3.359375 	1102.09997558594 	1.65724089758835 	
1102.19995117188 	3.35546875 	1102.19995117188 	1.65551094645712 	
1102.29992675781 	3.35546875 	1102.29992675781 	1.65378288288634 	
1102.40002441406 	3.35546875 	1102.40002441406 	1.65205459811161 	
1102.5 	3.34375 	1102.5 	1.65033030521187 	
1102.59997558594 	3.34765625 	1102.59997558594 	1.64860789312734 	
1102.69995117188 	3.33203125 	1102.69995117188 	1.64688735961573 	
1102.79992675781 	3.34375 	1102.79992675781 	1.64516870243728 	
1102.90002441406 	3.3359375 	1102.90002441406 	1.64344982430523 	
1103 	3.33203125 	1103 	1.64173491536837 	
1103.09997558594 	3.328125 	1103.09997558594 	1.64002187642161 	
1103.19995117188 	3.33203125 	1103.19995117188 	1.63831070624888 	
1103.29992675781 	3.33203125 	1103.29992675781 	1.63660140146687 	
1103.40002441406 	3.33203125 	1103.40002441406 	1.63489187621477 	
1103.5 	3.32421875 	1103.5 	1.63318629785661 	
1103.59997558594 	3.3203125 	1103.59997558594 	1.63148257826392 	
1103.69995117188 	3.3203125 	1103.69995117188 	1.62978071523513 	
1103.79992675781 	3.31640625 	1103.79992675781 	1.62808070657163 	
1103.90002441406 	3.3125 	1103.90002441406 	1.62638047775785 	
1104 	3.3046875 	1104 	1.6246841734984 	
1104.09997558594 	3.30078125 	1104.09997558594 	1.62298971702344 	
1104.19995117188 	3.30078125 	1104.19995117188 	1.62129710614618 	
1104.29992675781 	3.296875 	1104.29992675781 	1.61960633868273 	
1104.40002441406 	3.28515625 	1104.40002441406 	1.61791535139573 	
1104.5 	3.28515625 	1104.5 	1.61622826646419 	
1104.59997558594 	3.28515625 	1104.59997558594 	1.61454301840978 	
1104.69995117188 	3.28515625 	1104.69995117188 	1.61285960506035 	
1104.79992675781 	3.27734375 	1104.79992675781 	1.61117802424665 	
1104.90002441406 	3.2734375 	1104.90002441406 	1.60949622394293 	
1105 	3.2734375 	1105 	1.60781830393552 	
1105.09997558594 	3.2734375 	1105.09997558594 	1.60614220997093 	
1105.19995117188 	3.26953125 	1105.19995117188 	1.60446793989153 	
1105.29992675781 	3.265625 	1105.29992675781 	1.60279549154259 	
1105.40002441406 	3.2578125 	1105.40002441406 	1.60112282404384 	
1105.5 	3.25390625 	1105.5 	1.59945401492097 	
1105.59997558594 	3.25390625 	1105.59997558594 	1.59778702107907 	
1105.69995117188 	3.24609375 	1105.69995117188 	1.59612184037495 	
1105.79992675781 	3.2421875 	1105.79992675781 	1.59445847066827 	
1105.90002441406 	3.23828125 	1105.90002441406 	1.59279488215855 	
1106 	3.234375 	1106 	1.59113513024196 	
1106.09997558594 	3.234375 	1106.09997558594 	1.58947718291641 	
1106.19995117188 	3.234375 	1106.19995117188 	1.58782103805302 	
1106.29992675781 	3.2265625 	1106.29992675781 	1.58616669352575 	
1106.40002441406 	3.23046875 	1106.40002441406 	1.58451213012227 	
1106.5 	3.23046875 	1106.5 	1.58286138150416 	
1106.59997558594 	3.2265625 	1106.59997558594 	1.58121242678646 	
1106.69995117188 	3.22265625 	1106.69995117188 	1.57956526384998 	
1106.79992675781 	3.22265625 	1106.79992675781 	1.57791989057817 	
1106.90002441406 	3.22265625 	1106.90002441406 	1.5762742991288 	
1107 	3.22265625 	1107 	1.57463250102617 	
1107.09997558594 	3.22265625 	1107.09997558594 	1.57299248625205 	
1107.19995117188 	3.22265625 	1107.19995117188 	1.57135425270053 	
1107.29992675781 	3.22265625 	1107.29992675781 	1.56971779826834 	
1107.40002441406 	3.22265625 	1107.40002441406 	1.56808112599707 	
1107.5 	3.22265625 	1107.5 	1.56644822567017 	
1107.59997558594 	3.22265625 	1107.59997558594 	1.56481709816602 	
1107.69995117188 	3.22265625 	1107.69995117188 	1.56318774139184 	
1107.79992675781 	3.22265625 	1107.79992675781 	1.56156015325746 	
1107.90002441406 	3.22265625 	1107.90002441406 	1.5599323476241 	
1108 	3.22265625 	1108 	1.55830829266232 	
1108.09997558594 	3.22265625 	1108.09997558594 	1.55668600008283 	
1108.19995117188 	3.22265625 	1108.19995117188 	1.55506546780581 	
1108.29992675781 	3.22265625 	1108.29992675781 	1.55344669375402 	
1108.40002441406 	3.22265625 	1108.40002441406 	1.55182770254452 	
1108.5 	3.234375 	1108.5 	1.55021244086212 	
1108.59997558594 	3.234375 	1108.59997558594 	1.54859893118602 	
1108.69995117188 	3.234375 	1108.69995117188 	1.54698717144918 	
1108.79992675781 	3.234375 	1108.79992675781 	1.54537715958709 	
1108.90002441406 	3.234375 	1108.90002441406 	1.54376693090926 	
1109 	3.234375 	1109 	1.54216041074117 	
1109.09997558594 	3.234375 	1109.09997558594 	1.54055563226697 	
1109.19995117188 	3.22265625 	1109.19995117188 	1.53895259343225 	
1109.29992675781 	3.21484375 	1109.29992675781 	1.53735129218508 	
1109.40002441406 	3.21875 	1109.40002441406 	1.53574977446436 	
1109.5 	3.22265625 	1109.5 	1.53415194436187 	
1109.59997558594 	3.22265625 	1109.59997558594 	1.53255584670261 	
1109.69995117188 	3.21484375 	1109.69995117188 	1.53096148031441 	
1109.79992675781 	3.2109375 	1109.79992675781 	1.52936884178805 	
1109.90002441406 	3.2109375 	1109.90002441406 	1.52777598767982 	
1110 	3.2109375 	1110 	1.52618680101087 	
1110.09997558594 	3.2109375 	1110.09997558594 	1.52459933624086 	
1110.19995117188 	3.22265625 	1110.19995117188 	1.52301359139246 	
1110.29992675781 	3.2109375 	1110.29992675781 	1.52142956449317 	
1110.40002441406 	3.2109375 	1110.40002441406 	1.51984532261987 	
1110.5 	3.22265625 	1110.5 	1.51826472781238 	
1110.59997558594 	3.22265625 	1110.59997558594 	1.51668584506343 	
1110.69995117188 	3.2109375 	1110.69995117188 	1.51510867242018 	
1110.79992675781 	3.2109375 	1110.79992675781 	1.51353320793485 	
1110.90002441406 	3.22265625 	1110.90002441406 	1.51195752914605 	
1111 	3.2109375 	1111 	1.51038547723319 	
1111.09997558594 	3.22265625 	1111.09997558594 	1.50881512766303 	
1111.19995117188 	3.21875 	1111.19995117188 	1.50724647850828 	
1111.29992675781 	3.21875 	1111.29992675781 	1.50567952784685 	
1111.40002441406 	3.22265625 	1111.40002441406 	1.50411236362104 	
1111.5 	3.22265625 	1111.5 	1.50254880626916 	
1111.59997558594 	3.22265625 	1111.59997558594 	1.50098694167381 	
1111.69995117188 	3.22265625 	1111.69995117188 	1.49942676793422 	
1111.79992675781 	3.22265625 	1111.79992675781 	1.49786828315504 	
1111.90002441406 	3.22265625 	1111.90002441406 	1.49630958333936 	
1112 	3.22265625 	1112 	1.49475446933629 	
1112.09997558594 	3.22265625 	1112.09997558594 	1.49320103776881 	
1112.19995117188 	3.23046875 	1112.19995117188 	1.49164928665587 	
1112.29992675781 	3.2265625 	1112.29992675781 	1.49009921401525 	
1112.40002441406 	3.22265625 	1112.40002441406 	1.48854892829383 	
1112.5 	3.22265625 	1112.5 	1.48700220868937 	
1112.59997558594 	3.22265625 	1112.59997558594 	1.4854571616 	
1112.69995117188 	3.22265625 	1112.69995117188 	1.4839137850376 	
1112.79992675781 	3.21875 	1112.79992675781 	1.48237207701224 	
1112.90002441406 	3.21484375 	1112.90002441406 	1.4808301561574 	
1113 	3.21484375 	1113 	1.47929178125965 	
1113.09997558594 	3.20703125 	1113.09997558594 	1.47775506891454 	
1113.19995117188 	3.2109375 	1113.19995117188 	1.47622001712357 	
1113.29992675781 	3.20703125 	1113.29992675781 	1.47468662388577 	
1113.40002441406 	3.203125 	1113.40002441406 	1.47315301795692 	
1113.5 	3.203125 	1113.5 	1.47162293959112 	
1113.59997558594 	3.2109375 	1113.59997558594 	1.47009451429951 	
1113.69995117188 	3.2109375 	1113.69995117188 	1.46856774007105 	
1113.79992675781 	3.20703125 	1113.79992675781 	1.46704261495714 	
1113.90002441406 	3.1953125 	1113.90002441406 	1.46551727784796 	
1114 	3.203125 	1114 	1.46399544712969 	
1114.09997558594 	3.203125 	1114.09997558594 	1.4624752596848 	
1114.19995117188 	3.1953125 	1114.19995117188 	1.46095671356936 	
1114.29992675781 	3.1875 	1114.29992675781 	1.45943980684056 	
1114.40002441406 	3.18359375 	1114.40002441406 	1.45792268841117 	
1114.5 	3.18359375 	1114.5 	1.45640905662755 	
1114.59997558594 	3.17578125 	1114.59997558594 	1.4548970584066 	
1114.69995117188 	3.171875 	1114.69995117188 	1.45338669181004 	
1114.79992675781 	3.171875 	1114.79992675781 	1.45187795490069 	
1114.90002441406 	3.171875 	1114.90002441406 	1.45036900655454 	
1115 	3.171875 	1115 	1.44886352533399 	
